date,harga_beras_nasional
2022-11-14,12040.0
2022-11-15,12020.0
2022-11-16,12000.0
2022-11-17,11980.0
2022-11-18,11960.0
2022-11-19,11940.0
2022-11-20,11920.0
2022-11-21,11900.0
2022-11-22,11880.0
2022-11-23,11860.0
2022-11-24,11840.0
2022-11-25,11820.0
2022-11-26,11800.0
2022-11-27,11780.0
2022-11-28,11760.0
2022-11-29,11740.0
2022-11-30,11720.0
2022-12-01,11700.0
2022-12-02,11700.0
2022-12-03,11700.0
2022-12-04,11700.0
2022-12-05,11700.0
2022-12-06,11700.0
2022-12-07,11700.0
2022-12-08,11750.0
2022-12-09,11900.0
2022-12-10,12050.0
2022-12-11,12200.0
2022-12-12,12350.0
2022-12-13,12371.42857142857
2022-12-14,12392.857142857143
2022-12-15,12414.285714285714
2022-12-16,12435.714285714286
2022-12-17,12457.142857142857
2022-12-18,12478.57142857143
2022-12-19,12500.0
2022-12-20,12521.42857142857
2022-12-21,12542.857142857143
2022-12-22,12564.285714285714
2022-12-23,12585.714285714286
2022-12-24,12607.142857142857
2022-12-25,12628.57142857143
2022-12-26,12650.0
2022-12-27,12671.42857142857
2022-12-28,12692.857142857143
2022-12-29,12714.285714285714
2022-12-30,12735.714285714286
2022-12-31,12757.142857142857
2023-01-01,12778.57142857143
2023-01-02,12800.0
2023-01-03,13100.0
2023-01-04,12950.0
2023-01-05,12800.0
2023-01-06,13400.0
2023-01-07,13400.0
2023-01-08,13400.0
2023-01-09,13650.0
2023-01-10,14075.0
2023-01-11,14500.0
2023-01-12,14500.0
2023-01-13,14400.0
2023-01-14,14300.0
2023-01-15,14200.0
2023-01-16,14100.0
2023-01-17,14000.0
2023-01-18,13900.0
2023-01-19,13800.0
2023-01-20,13700.0
2023-01-21,13600.0
2023-01-22,13500.0
2023-01-23,13400.0
2023-01-24,13300.0
2023-01-25,13200.0
2023-01-26,13100.0
2023-01-27,13000.0
2023-01-28,12900.0
2023-01-29,12800.0
2023-01-30,12700.0
2023-01-31,12600.0
2023-02-01,12500.0
2023-02-02,12800.0
2023-02-03,13050.0
2023-02-04,13175.0
2023-02-05,13300.0
2023-02-06,13350.0
2023-02-07,13375.0
2023-02-08,13400.0
2023-02-09,13850.0
2023-02-10,14300.0
2023-02-11,14500.0
2023-02-12,14391.666666666666
2023-02-13,14283.333333333334
2023-02-14,14175.0
2023-02-15,14066.666666666666
2023-02-16,13958.333333333334
2023-02-17,13850.0
2023-02-18,13741.666666666666
2023-02-19,13633.333333333334
2023-02-20,13525.0
2023-02-21,13416.666666666666
2023-02-22,13308.333333333334
2023-02-23,13200.0
2023-02-24,13091.666666666666
2023-02-25,12983.333333333334
2023-02-26,12875.0
2023-02-27,12766.666666666666
2023-02-28,12658.333333333334
2023-03-01,12550.0
2023-03-02,12800.0
2023-03-03,13050.0
2023-03-04,13300.0
2023-03-05,13300.0
2023-03-06,13350.0
2023-03-07,13400.0
2023-03-08,13400.0
2023-03-09,13875.0
2023-03-10,14350.0
2023-03-11,14500.0
2023-03-12,14404.761904761905
2023-03-13,14309.52380952381
2023-03-14,14214.285714285714
2023-03-15,14119.047619047618
2023-03-16,14023.809523809523
2023-03-17,13928.57142857143
2023-03-18,13833.333333333334
2023-03-19,13738.095238095239
2023-03-20,13642.857142857143
2023-03-21,13547.619047619048
2023-03-22,13452.380952380952
2023-03-23,13357.142857142857
2023-03-24,13261.904761904761
2023-03-25,13166.666666666666
2023-03-26,13071.428571428572
2023-03-27,12976.190476190477
2023-03-28,12880.952380952382
2023-03-29,12785.714285714286
2023-03-30,12690.47619047619
2023-03-31,12595.238095238095
2023-04-01,12500.0
2023-04-02,12766.666666666666
2023-04-03,13033.333333333334
2023-04-04,13300.0
2023-04-05,13300.0
2023-04-06,13350.0
2023-04-07,13400.0
2023-04-08,13400.0
2023-04-09,13750.0
2023-04-10,14350.0
2023-04-11,14450.0
2023-04-12,14550.0
2023-04-13,14444.736842105263
2023-04-14,14339.473684210527
2023-04-15,14234.21052631579
2023-04-16,14128.947368421053
2023-04-17,14023.684210526317
2023-04-18,13918.421052631578
2023-04-19,13813.157894736842
2023-04-20,13707.894736842105
2023-04-21,13602.631578947368
2023-04-22,13497.368421052632
2023-04-23,13392.105263157895
2023-04-24,13286.842105263158
2023-04-25,13181.578947368422
2023-04-26,13076.315789473683
2023-04-27,12971.052631578947
2023-04-28,12865.78947368421
2023-04-29,12760.526315789473
2023-04-30,12655.263157894737
2023-05-01,12550.0
2023-05-02,12800.0
2023-05-03,13050.0
2023-05-04,13300.0
2023-05-05,13300.0
2023-05-06,13350.0
2023-05-07,13400.0
2023-05-08,13600.0
2023-05-09,13800.0
2023-05-10,14400.0
2023-05-11,14475.0
2023-05-12,14550.0
2023-05-13,14450.0
2023-05-14,14350.0
2023-05-15,14250.0
2023-05-16,14150.0
2023-05-17,14050.0
2023-05-18,13950.0
2023-05-19,13850.0
2023-05-20,13750.0
2023-05-21,13650.0
2023-05-22,13550.0
2023-05-23,13450.0
2023-05-24,13350.0
2023-05-25,13250.0
2023-05-26,13150.0
2023-05-27,13050.0
2023-05-28,12950.0
2023-05-29,12850.0
2023-05-30,12750.0
2023-05-31,12650.0
2023-06-01,12550.0
2023-06-02,12850.0
2023-06-03,13100.0
2023-06-04,13300.0
2023-06-05,13325.0
2023-06-06,13350.0
2023-06-07,13400.0
2023-06-08,13625.0
2023-06-09,13850.0
2023-06-10,14400.0
2023-06-11,14500.0
2023-06-12,14550.0
2023-06-13,14465.0
2023-06-14,14380.0
2023-06-15,14295.0
2023-06-16,14210.0
2023-06-17,14125.0
2023-06-18,14040.0
2023-06-19,13955.0
2023-06-20,13870.0
2023-06-21,13785.0
2023-06-22,13700.0
2023-06-23,13615.0
2023-06-24,13530.0
2023-06-25,13445.0
2023-06-26,13360.0
2023-06-27,13275.0
2023-06-28,13190.0
2023-06-29,13105.0
2023-06-30,13020.0
2023-07-01,12935.0
2023-07-02,12850.0
2023-07-03,13100.0
2023-07-04,13250.0
2023-07-05,13300.0
2023-07-06,13350.0
2023-07-07,13400.0
2023-07-08,13400.0
2023-07-09,13850.0
2023-07-10,14175.0
2023-07-11,14500.0
2023-07-12,14500.0
2023-07-13,14423.809523809523
2023-07-14,14347.619047619048
2023-07-15,14271.42857142857
2023-07-16,14195.238095238095
2023-07-17,14119.047619047618
2023-07-18,14042.857142857143
2023-07-19,13966.666666666666
2023-07-20,13890.47619047619
2023-07-21,13814.285714285714
2023-07-22,13738.095238095239
2023-07-23,13661.904761904761
2023-07-24,13585.714285714286
2023-07-25,13509.52380952381
2023-07-26,13433.333333333334
2023-07-27,13357.142857142857
2023-07-28,13280.952380952382
2023-07-29,13204.761904761905
2023-07-30,13128.571428571428
2023-07-31,13052.380952380952
2023-08-01,12976.190476190477
2023-08-02,12900.0
2023-08-03,13100.0
2023-08-04,13200.0
2023-08-05,13300.0
2023-08-06,13350.0
2023-08-07,13375.0
2023-08-08,13400.0
2023-08-09,13900.0
2023-08-10,14200.0
2023-08-11,14500.0
2023-08-12,14550.0
2023-08-13,14450.0
2023-08-14,14350.0
2023-08-15,14250.0
2023-08-16,14150.0
2023-08-17,14050.0
2023-08-18,13950.0
2023-08-19,13850.0
2023-08-20,13750.0
2023-08-21,13650.0
2023-08-22,13550.0
2023-08-23,13450.0
2023-08-24,13350.0
2023-08-25,13250.0
2023-08-26,13150.0
2023-08-27,13050.0
2023-08-28,12950.0
2023-08-29,12850.0
2023-08-30,12750.0
2023-08-31,12650.0
2023-09-01,12550.0
2023-09-02,12900.0
2023-09-03,13100.0
2023-09-04,13200.0
2023-09-05,13300.0
2023-09-06,13350.0
2023-09-07,13375.0
2023-09-08,13400.0
2023-09-09,13900.0
2023-09-10,14400.0
2023-09-11,14500.0
2023-09-12,14405.0
2023-09-13,14310.0
2023-09-14,14215.0
2023-09-15,14120.0
2023-09-16,14025.0
2023-09-17,13930.0
2023-09-18,13835.0
2023-09-19,13740.0
2023-09-20,13645.0
2023-09-21,13550.0
2023-09-22,13455.0
2023-09-23,13360.0
2023-09-24,13265.0
2023-09-25,13170.0
2023-09-26,13075.0
2023-09-27,12980.0
2023-09-28,12885.0
2023-09-29,12790.0
2023-09-30,12695.0
2023-10-01,12600.0
2023-10-02,12950.0
2023-10-03,13100.0
2023-10-04,13300.0
2023-10-05,13250.0
2023-10-06,13325.0
2023-10-07,13400.0
2023-10-08,13400.0
2023-10-09,13900.0
2023-10-10,14400.0
2023-10-11,14550.0
2023-10-12,14457.142857142857
2023-10-13,14364.285714285714
2023-10-14,14271.42857142857
2023-10-15,14178.57142857143
2023-10-16,14085.714285714286
2023-10-17,13992.857142857143
2023-10-18,13900.0
2023-10-19,13807.142857142857
2023-10-20,13714.285714285714
2023-10-21,13621.42857142857
2023-10-22,13528.57142857143
2023-10-23,13435.714285714286
2023-10-24,13342.857142857143
2023-10-25,13250.0
2023-10-26,13157.142857142857
2023-10-27,13064.285714285714
2023-10-28,12971.42857142857
2023-10-29,12878.571428571428
2023-10-30,12785.714285714286
2023-10-31,12692.857142857143
2023-11-01,12600.0
2023-11-02,12833.333333333334
2023-11-03,13066.666666666666
2023-11-04,13300.0
2023-11-05,13300.0
2023-11-06,13350.0
2023-11-07,13400.0
2023-11-08,13450.0
2023-11-09,13900.0
2023-11-10,14450.0
2023-11-11,14525.0
2023-11-12,14600.0
2023-11-13,14494.736842105263
2023-11-14,14389.473684210527
2023-11-15,14284.21052631579
2023-11-16,14178.947368421053
2023-11-17,14073.684210526317
2023-11-18,13968.421052631578
2023-11-19,13863.157894736842
2023-11-20,13757.894736842105
2023-11-21,13652.631578947368
2023-11-22,13547.368421052632
2023-11-23,13442.105263157895
2023-11-24,13336.842105263158
2023-11-25,13231.578947368422
2023-11-26,13126.315789473683
2023-11-27,13021.052631578947
2023-11-28,12915.78947368421
2023-11-29,12810.526315789473
2023-11-30,12705.263157894737
2023-12-01,12600.0
2023-12-02,12833.333333333334
2023-12-03,13066.666666666666
2023-12-04,13300.0
2023-12-05,13300.0
2023-12-06,13350.0
2023-12-07,13400.0
2023-12-08,13675.0
2023-12-09,13950.0
2023-12-10,14450.0
2023-12-11,14525.0
2023-12-12,14600.0
2023-12-13,14587.5
2023-12-14,14575.0
2023-12-15,14562.5
2023-12-16,14550.0
2023-12-17,14537.5
2023-12-18,14525.0
2023-12-19,14512.5
2023-12-20,14500.0
2023-12-21,14487.5
2023-12-22,14475.0
2023-12-23,14462.5
2023-12-24,14450.0
2023-12-25,14437.5
2023-12-26,14425.0
2023-12-27,14412.5
2023-12-28,14400.0
2023-12-29,14387.5
2023-12-30,14375.0
2023-12-31,14362.5
2024-01-01,14350.0
2024-01-02,14850.0
2024-01-03,15800.0
2024-01-04,15750.0
2024-01-05,15300.0
2024-01-06,15275.0
2024-01-07,15250.0
2024-01-08,15250.0
2024-01-09,15225.0
2024-01-10,15200.0
2024-01-11,15150.0
2024-01-12,15123.809523809523
2024-01-13,15097.619047619048
2024-01-14,15071.42857142857
2024-01-15,15045.238095238095
2024-01-16,15019.047619047618
2024-01-17,14992.857142857143
2024-01-18,14966.666666666666
2024-01-19,14940.47619047619
2024-01-20,14914.285714285714
2024-01-21,14888.095238095239
2024-01-22,14861.904761904761
2024-01-23,14835.714285714286
2024-01-24,14809.52380952381
2024-01-25,14783.333333333334
2024-01-26,14757.142857142857
2024-01-27,14730.952380952382
2024-01-28,14704.761904761905
2024-01-29,14678.57142857143
2024-01-30,14652.380952380952
2024-01-31,14626.190476190477
2024-02-01,14600.0
2024-02-02,14900.0
2024-02-03,15300.0
2024-02-04,15700.0
2024-02-05,15350.0
2024-02-06,15300.0
2024-02-07,15250.0
2024-02-08,15250.0
2024-02-09,15150.0
2024-02-10,15200.0
2024-02-11,15175.0
2024-02-12,15150.0
2024-02-13,15119.444444444445
2024-02-14,15088.888888888889
2024-02-15,15058.333333333334
2024-02-16,15027.777777777777
2024-02-17,14997.222222222223
2024-02-18,14966.666666666666
2024-02-19,14936.111111111111
2024-02-20,14905.555555555555
2024-02-21,14875.0
2024-02-22,14844.444444444445
2024-02-23,14813.888888888889
2024-02-24,14783.333333333334
2024-02-25,14752.777777777777
2024-02-26,14722.222222222223
2024-02-27,14691.666666666666
2024-02-28,14661.111111111111
2024-02-29,14630.555555555555
2024-03-01,14600.0
2024-03-02,14966.666666666666
2024-03-03,15333.333333333334
2024-03-04,15700.0
2024-03-05,15350.0
2024-03-06,15250.0
2024-03-07,15250.0
2024-03-08,15250.0
2024-03-09,15250.0
2024-03-10,15200.0
2024-03-11,15175.0
2024-03-12,15150.0
2024-03-13,15122.5
2024-03-14,15095.0
2024-03-15,15067.5
2024-03-16,15040.0
2024-03-17,15012.5
2024-03-18,14985.0
2024-03-19,14957.5
2024-03-20,14930.0
2024-03-21,14902.5
2024-03-22,14875.0
2024-03-23,14847.5
2024-03-24,14820.0
2024-03-25,14792.5
2024-03-26,14765.0
2024-03-27,14737.5
2024-03-28,14710.0
2024-03-29,14682.5
2024-03-30,14655.0
2024-03-31,14627.5
2024-04-01,14600.0
2024-04-02,15225.0
2024-04-03,15850.0
2024-04-04,15700.0
2024-04-05,15450.0
2024-04-06,15200.0
2024-04-07,15250.0
2024-04-08,15250.0
2024-04-09,15250.0
2024-04-10,15200.0
2024-04-11,15150.0
2024-04-12,15150.0
2024-04-13,15121.052631578947
2024-04-14,15092.105263157895
2024-04-15,15063.157894736842
2024-04-16,15034.21052631579
2024-04-17,15005.263157894737
2024-04-18,14976.315789473685
2024-04-19,14947.368421052632
2024-04-20,14918.421052631578
2024-04-21,14889.473684210527
2024-04-22,14860.526315789473
2024-04-23,14831.578947368422
2024-04-24,14802.631578947368
2024-04-25,14773.684210526315
2024-04-26,14744.736842105263
2024-04-27,14715.78947368421
2024-04-28,14686.842105263158
2024-04-29,14657.894736842105
2024-04-30,14628.947368421053
2024-05-01,14600.0
2024-05-02,15000.0
2024-05-03,15850.0
2024-05-04,15700.0
2024-05-05,15475.0
2024-05-06,15250.0
2024-05-07,15250.0
2024-05-08,15200.0
2024-05-09,15250.0
2024-05-10,15200.0
2024-05-11,15150.0
2024-05-12,15150.0
2024-05-13,15142.857142857143
2024-05-14,15135.714285714286
2024-05-15,15128.57142857143
2024-05-16,15121.42857142857
2024-05-17,15114.285714285714
2024-05-18,15107.142857142857
2024-05-19,15100.0
2024-05-20,15092.857142857143
2024-05-21,15085.714285714286
2024-05-22,15078.57142857143
2024-05-23,15071.42857142857
2024-05-24,15064.285714285714
2024-05-25,15057.142857142857
2024-05-26,15050.0
2024-05-27,15042.857142857143
2024-05-28,15035.714285714286
2024-05-29,15028.57142857143
2024-05-30,15021.42857142857
2024-05-31,15014.285714285714
2024-06-01,15007.142857142857
2024-06-02,15000.0
2024-06-03,15850.0
2024-06-04,15600.0
2024-06-05,15350.0
2024-06-06,15250.0
2024-06-07,15250.0
2024-06-08,15250.0
2024-06-09,15250.0
2024-06-10,15200.0
2024-06-11,15150.0
2024-06-12,15150.0
2024-06-13,15145.0
2024-06-14,15140.0
2024-06-15,15135.0
2024-06-16,15130.0
2024-06-17,15125.0
2024-06-18,15120.0
2024-06-19,15115.0
2024-06-20,15110.0
2024-06-21,15105.0
2024-06-22,15100.0
2024-06-23,15095.0
2024-06-24,15090.0
2024-06-25,15085.0
2024-06-26,15080.0
2024-06-27,15075.0
2024-06-28,15070.0
2024-06-29,15065.0
2024-06-30,15060.0
2024-07-01,15055.0
2024-07-02,15050.0
2024-07-03,15850.0
2024-07-04,15600.0
2024-07-05,15350.0
2024-07-06,15200.0
2024-07-07,15225.0
2024-07-08,15250.0
2024-07-09,15225.0
2024-07-10,15200.0
2024-07-11,15150.0
2024-07-12,15123.809523809523
2024-07-13,15097.619047619048
2024-07-14,15071.42857142857
2024-07-15,15045.238095238095
2024-07-16,15019.047619047618
2024-07-17,14992.857142857143
2024-07-18,14966.666666666666
2024-07-19,14940.47619047619
2024-07-20,14914.285714285714
2024-07-21,14888.095238095239
2024-07-22,14861.904761904761
2024-07-23,14835.714285714286
2024-07-24,14809.52380952381
2024-07-25,14783.333333333334
2024-07-26,14757.142857142857
2024-07-27,14730.952380952382
2024-07-28,14704.761904761905
2024-07-29,14678.57142857143
2024-07-30,14652.380952380952
2024-07-31,14626.190476190477
2024-08-01,14600.0
2024-08-02,15050.0
2024-08-03,15850.0
2024-08-04,15700.0
2024-08-05,15350.0
2024-08-06,15300.0
2024-08-07,15250.0
2024-08-08,15250.0
2024-08-09,15225.0
2024-08-10,15200.0
2024-08-11,15100.0
2024-08-12,15076.190476190477
2024-08-13,15052.380952380952
2024-08-14,15028.57142857143
2024-08-15,15004.761904761905
2024-08-16,14980.952380952382
2024-08-17,14957.142857142857
2024-08-18,14933.333333333334
2024-08-19,14909.52380952381
2024-08-20,14885.714285714286
2024-08-21,14861.904761904761
2024-08-22,14838.095238095239
2024-08-23,14814.285714285714
2024-08-24,14790.47619047619
2024-08-25,14766.666666666666
2024-08-26,14742.857142857143
2024-08-27,14719.047619047618
2024-08-28,14695.238095238095
2024-08-29,14671.42857142857
2024-08-30,14647.619047619048
2024-08-31,14623.809523809523
2024-09-01,14600.0
2024-09-02,15000.0
2024-09-03,15350.0
2024-09-04,15700.0
2024-09-05,15300.0
2024-09-06,15250.0
2024-09-07,15200.0
2024-09-08,15200.0
2024-09-09,15250.0
2024-09-10,15200.0
2024-09-11,15175.0
2024-09-12,15150.0
2024-09-13,15126.315789473685
2024-09-14,15102.631578947368
2024-09-15,15078.947368421053
2024-09-16,15055.263157894737
2024-09-17,15031.578947368422
2024-09-18,15007.894736842105
2024-09-19,14984.21052631579
2024-09-20,14960.526315789473
2024-09-21,14936.842105263158
2024-09-22,14913.157894736842
2024-09-23,14889.473684210527
2024-09-24,14865.78947368421
2024-09-25,14842.105263157895
2024-09-26,14818.421052631578
2024-09-27,14794.736842105263
2024-09-28,14771.052631578947
2024-09-29,14747.368421052632
2024-09-30,14723.684210526317
2024-10-01,14700.0
2024-10-02,15033.333333333334
2024-10-03,15366.666666666666
2024-10-04,15700.0
2024-10-05,15300.0
2024-10-06,15200.0
2024-10-07,15200.0
2024-10-08,15225.0
2024-10-09,15250.0
2024-10-10,15200.0
2024-10-11,15175.0
2024-10-12,15150.0
2024-10-13,15125.0
2024-10-14,15100.0
2024-10-15,15075.0
2024-10-16,15050.0
2024-10-17,15025.0
2024-10-18,15000.0
2024-10-19,14975.0
2024-10-20,14950.0
2024-10-21,14925.0
2024-10-22,14900.0
2024-10-23,14875.0
2024-10-24,14850.0
2024-10-25,14825.0
2024-10-26,14800.0
2024-10-27,14775.0
2024-10-28,14750.0
2024-10-29,14725.0
2024-10-30,14700.0
2024-10-31,14675.0
2024-11-01,14650.0
2024-11-02,15225.0
2024-11-03,15800.0
2024-11-04,15700.0
2024-11-05,15475.0
2024-11-06,15250.0
2024-11-07,15250.0
2024-11-08,15250.0
2024-11-09,15250.0
2024-11-10,15200.0
2024-11-11,15150.0
2024-11-12,15100.0
2024-11-13,15073.684210526315
2024-11-14,15047.368421052632
2024-11-15,15021.052631578947
2024-11-16,14994.736842105263
2024-11-17,14968.421052631578
2024-11-18,14942.105263157895
2024-11-19,14915.78947368421
2024-11-20,14889.473684210527
2024-11-21,14863.157894736842
2024-11-22,14836.842105263158
2024-11-23,14810.526315789473
2024-11-24,14784.21052631579
2024-11-25,14757.894736842105
2024-11-26,14731.578947368422
2024-11-27,14705.263157894737
2024-11-28,14678.947368421053
2024-11-29,14652.631578947368
2024-11-30,14626.315789473685
2024-12-01,14600.0
2024-12-02,15150.0
2024-12-03,15800.0
2024-12-04,15700.0
2024-12-05,15475.0
2024-12-06,15250.0
2024-12-07,15250.0
2024-12-08,15250.0
2024-12-09,15250.0
2024-12-10,15200.0
2024-12-11,15150.0
2024-12-12,15150.0
2024-12-13,15140.0
2024-12-14,15130.0
2024-12-15,15120.0
2024-12-16,15110.0
2024-12-17,15100.0
2024-12-18,15090.0
2024-12-19,15080.0
2024-12-20,15070.0
2024-12-21,15060.0
2024-12-22,15050.0
2024-12-23,15040.0
2024-12-24,15030.0
2024-12-25,15020.0
2024-12-26,15010.0
2024-12-27,15000.0
2024-12-28,14990.0
2024-12-29,14980.0
2024-12-30,14970.0
2024-12-31,14960.0
2025-01-01,14950.0
2025-01-02,15033.333333333334
2025-01-03,15116.666666666666
2025-01-04,15200.0
2025-01-05,15200.0
2025-01-06,15400.0
2025-01-07,15600.0
2025-01-08,15900.0
2025-01-09,15900.0
2025-01-10,15800.0
2025-01-11,15770.454545454546
2025-01-12,15740.90909090909
2025-01-13,15711.363636363636
2025-01-14,15681.818181818182
2025-01-15,15652.272727272728
2025-01-16,15622.727272727272
2025-01-17,15593.181818181818
2025-01-18,15563.636363636364
2025-01-19,15534.09090909091
2025-01-20,15504.545454545454
2025-01-21,15475.0
2025-01-22,15445.454545454546
2025-01-23,15415.90909090909
2025-01-24,15386.363636363636
2025-01-25,15356.818181818182
2025-01-26,15327.272727272728
2025-01-27,15297.727272727272
2025-01-28,15268.181818181818
2025-01-29,15238.636363636364
2025-01-30,15209.09090909091
2025-01-31,15179.545454545454
2025-02-01,15150.0
2025-02-02,15166.666666666666
2025-02-03,15183.333333333334
2025-02-04,15200.0
2025-02-05,15250.0
2025-02-06,15400.0
2025-02-07,15650.0
2025-02-08,15750.0
2025-02-09,15850.0
2025-02-10,15815.0
2025-02-11,15780.0
2025-02-12,15745.0
2025-02-13,15710.0
2025-02-14,15675.0
2025-02-15,15640.0
2025-02-16,15605.0
2025-02-17,15570.0
2025-02-18,15535.0
2025-02-19,15500.0
2025-02-20,15465.0
2025-02-21,15430.0
2025-02-22,15395.0
2025-02-23,15360.0
2025-02-24,15325.0
2025-02-25,15290.0
2025-02-26,15255.0
2025-02-27,15220.0
2025-02-28,15185.0
2025-03-01,15150.0
2025-03-02,15150.0
2025-03-03,15200.0
2025-03-04,15200.0
2025-03-05,15300.0
2025-03-06,15400.0
2025-03-07,15650.0
2025-03-08,15775.0
2025-03-09,15900.0
2025-03-10,15868.75
2025-03-11,15837.5
2025-03-12,15806.25
2025-03-13,15775.0
2025-03-14,15743.75
2025-03-15,15712.5
2025-03-16,15681.25
2025-03-17,15650.0
2025-03-18,15618.75
2025-03-19,15587.5
2025-03-20,15556.25
2025-03-21,15525.0
2025-03-22,15493.75
2025-03-23,15462.5
2025-03-24,15431.25
2025-03-25,15400.0
2025-03-26,15368.75
2025-03-27,15337.5
2025-03-28,15306.25
2025-03-29,15275.0
2025-03-30,15243.75
2025-03-31,15212.5
2025-04-01,15181.25
2025-04-02,15150.0
2025-04-03,15200.0
2025-04-04,15200.0
2025-04-05,15300.0
2025-04-06,15400.0
2025-04-07,15650.0
2025-04-08,15900.0
2025-04-09,15850.0
2025-04-10,15821.739130434782
2025-04-11,15793.478260869566
2025-04-12,15765.217391304348
2025-04-13,15736.95652173913
2025-04-14,15708.695652173914
2025-04-15,15680.434782608696
2025-04-16,15652.173913043478
2025-04-17,15623.91304347826
2025-04-18,15595.652173913044
2025-04-19,15567.391304347826
2025-04-20,15539.130434782608
2025-04-21,15510.869565217392
2025-04-22,15482.608695652174
2025-04-23,15454.347826086956
2025-04-24,15426.08695652174
2025-04-25,15397.826086956522
2025-04-26,15369.565217391304
2025-04-27,15341.304347826086
2025-04-28,15313.04347826087
2025-04-29,15284.782608695652
2025-04-30,15256.521739130434
2025-05-01,15228.260869565218
2025-05-02,15200.0
2025-05-03,15200.0
2025-05-04,15225.0
2025-05-05,15250.0
2025-05-06,15400.0
2025-05-07,15650.0
2025-05-08,15900.0
2025-05-09,15900.0
2025-05-10,15865.217391304348
2025-05-11,15830.434782608696
2025-05-12,15795.652173913044
2025-05-13,15760.869565217392
2025-05-14,15726.08695652174
2025-05-15,15691.304347826086
2025-05-16,15656.521739130434
2025-05-17,15621.739130434782
2025-05-18,15586.95652173913
2025-05-19,15552.173913043478
2025-05-20,15517.391304347826
2025-05-21,15482.608695652174
2025-05-22,15447.826086956522
2025-05-23,15413.04347826087
2025-05-24,15378.260869565218
2025-05-25,15343.478260869566
2025-05-26,15308.695652173914
2025-05-27,15273.91304347826
2025-05-28,15239.130434782608
2025-05-29,15204.347826086956
2025-05-30,15169.565217391304
2025-05-31,15134.782608695652
2025-06-01,15100.0
2025-06-02,15200.0
2025-06-03,15200.0
2025-06-04,15225.0
2025-06-05,15250.0
2025-06-06,15400.0
2025-06-07,15650.0
2025-06-08,15900.0
2025-06-09,15867.391304347826
2025-06-10,15834.782608695652
2025-06-11,15802.173913043478
2025-06-12,15769.565217391304
2025-06-13,15736.95652173913
2025-06-14,15704.347826086956
2025-06-15,15671.739130434782
2025-06-16,15639.130434782608
2025-06-17,15606.521739130434
2025-06-18,15573.91304347826
2025-06-19,15541.304347826086
2025-06-20,15508.695652173914
2025-06-21,15476.08695652174
2025-06-22,15443.478260869566
2025-06-23,15410.869565217392
2025-06-24,15378.260869565218
2025-06-25,15345.652173913044
2025-06-26,15313.04347826087
2025-06-27,15280.434782608696
2025-06-28,15247.826086956522
2025-06-29,15215.217391304348
2025-06-30,15182.608695652174
2025-07-01,15150.0
2025-07-02,15100.0
2025-07-03,15200.0
2025-07-04,15200.0
2025-07-05,15250.0
2025-07-06,15475.0
2025-07-07,15700.0
2025-07-08,15900.0
2025-07-09,15868.75
2025-07-10,15837.5
2025-07-11,15806.25
2025-07-12,15775.0
2025-07-13,15743.75
2025-07-14,15712.5
2025-07-15,15681.25
2025-07-16,15650.0
2025-07-17,15618.75
2025-07-18,15587.5
2025-07-19,15556.25
2025-07-20,15525.0
2025-07-21,15493.75
2025-07-22,15462.5
2025-07-23,15431.25
2025-07-24,15400.0
2025-07-25,15368.75
2025-07-26,15337.5
2025-07-27,15306.25
2025-07-28,15275.0
2025-07-29,15243.75
2025-07-30,15212.5
2025-07-31,15181.25
2025-08-01,15150.0
2025-08-02,15183.333333333334
2025-08-03,15216.666666666666
2025-08-04,15250.0
2025-08-05,15250.0
2025-08-06,15475.0
2025-08-07,15700.0
2025-08-08,15900.0
2025-08-09,15900.0
2025-08-10,15865.217391304348
2025-08-11,15830.434782608696
2025-08-12,15795.652173913044
2025-08-13,15760.869565217392
2025-08-14,15726.08695652174
2025-08-15,15691.304347826086
2025-08-16,15656.521739130434
2025-08-17,15621.739130434782
2025-08-18,15586.95652173913
2025-08-19,15552.173913043478
2025-08-20,15517.391304347826
2025-08-21,15482.608695652174
2025-08-22,15447.826086956522
2025-08-23,15413.04347826087
2025-08-24,15378.260869565218
2025-08-25,15343.478260869566
2025-08-26,15308.695652173914
2025-08-27,15273.91304347826
2025-08-28,15239.130434782608
2025-08-29,15204.347826086956
2025-08-30,15169.565217391304
2025-08-31,15134.782608695652
2025-09-01,15100.0
2025-09-02,15150.0
2025-09-03,15200.0
2025-09-04,15250.0
2025-09-05,15250.0
2025-09-06,15400.0
2025-09-07,15700.0
2025-09-08,15800.0
2025-09-09,15900.0
2025-09-10,15865.90909090909
2025-09-11,15831.818181818182
2025-09-12,15797.727272727272
2025-09-13,15763.636363636364
2025-09-14,15729.545454545454
2025-09-15,15695.454545454546
2025-09-16,15661.363636363636
2025-09-17,15627.272727272728
2025-09-18,15593.181818181818
2025-09-19,15559.09090909091
2025-09-20,15525.0
2025-09-21,15490.90909090909
2025-09-22,15456.818181818182
2025-09-23,15422.727272727272
2025-09-24,15388.636363636364
2025-09-25,15354.545454545454
2025-09-26,15320.454545454546
2025-09-27,15286.363636363636
2025-09-28,15252.272727272728
2025-09-29,15218.181818181818
2025-09-30,15184.09090909091
2025-10-01,15150.0
