date,harga_beras_kateng
2022-10-23,14542.857142857143
2022-10-24,14471.42857142857
2022-10-25,14400.0
2022-10-26,14328.57142857143
2022-10-27,14257.142857142857
2022-10-28,14185.714285714286
2022-10-29,14114.285714285714
2022-10-30,14042.857142857143
2022-10-31,13971.42857142857
2022-11-01,13900.0
2022-11-02,14150.0
2022-11-03,14150.0
2022-11-04,13950.0
2022-11-05,13950.0
2022-11-06,13975.0
2022-11-07,14000.0
2022-11-08,14500.0
2022-11-09,14700.0
2022-11-10,14900.0
2022-11-11,15400.0
2022-11-12,15325.0
2022-11-13,15250.0
2022-11-14,15175.0
2022-11-15,15100.0
2022-11-16,15025.0
2022-11-17,14950.0
2022-11-18,14875.0
2022-11-19,14800.0
2022-11-20,14725.0
2022-11-21,14650.0
2022-11-22,14575.0
2022-11-23,14500.0
2022-11-24,14425.0
2022-11-25,14350.0
2022-11-26,14275.0
2022-11-27,14200.0
2022-11-28,14125.0
2022-11-29,14050.0
2022-11-30,13975.0
2022-12-01,13900.0
2022-12-02,13933.333333333334
2022-12-03,13966.666666666666
2022-12-04,14000.0
2022-12-05,13950.0
2022-12-06,13975.0
2022-12-07,14000.0
2022-12-08,14550.0
2022-12-09,15000.0
2022-12-10,14900.0
2022-12-11,15575.0
2022-12-12,16250.0
2022-12-13,16278.57142857143
2022-12-14,16307.142857142857
2022-12-15,16335.714285714286
2022-12-16,16364.285714285714
2022-12-17,16392.85714285714
2022-12-18,16421.428571428572
2022-12-19,16450.0
2022-12-20,16478.571428571428
2022-12-21,16507.14285714286
2022-12-22,16535.714285714286
2022-12-23,16564.285714285714
2022-12-24,16592.85714285714
2022-12-25,16621.428571428572
2022-12-26,16650.0
2022-12-27,16678.571428571428
2022-12-28,16707.14285714286
2022-12-29,16735.714285714286
2022-12-30,16764.285714285714
2022-12-31,16792.85714285714
2023-01-01,16821.428571428572
2023-01-02,16850.0
2023-01-03,17150.0
2023-01-04,17583.333333333332
2023-01-05,18016.666666666668
2023-01-06,18450.0
2023-01-07,18325.0
2023-01-08,18200.0
2023-01-09,18000.0
2023-01-10,18500.0
2023-01-11,19000.0
2023-01-12,18900.0
2023-01-13,18787.5
2023-01-14,18675.0
2023-01-15,18562.5
2023-01-16,18450.0
2023-01-17,18337.5
2023-01-18,18225.0
2023-01-19,18112.5
2023-01-20,18000.0
2023-01-21,17887.5
2023-01-22,17775.0
2023-01-23,17662.5
2023-01-24,17550.0
2023-01-25,17437.5
2023-01-26,17325.0
2023-01-27,17212.5
2023-01-28,17100.0
2023-01-29,16987.5
2023-01-30,16875.0
2023-01-31,16762.5
2023-02-01,16650.0
2023-02-02,16850.0
2023-02-03,17150.0
2023-02-04,17450.0
2023-02-05,17750.0
2023-02-06,18450.0
2023-02-07,18325.0
2023-02-08,18200.0
2023-02-09,18225.0
2023-02-10,18250.0
2023-02-11,19000.0
2023-02-12,18869.444444444445
2023-02-13,18738.88888888889
2023-02-14,18608.333333333332
2023-02-15,18477.777777777777
2023-02-16,18347.222222222223
2023-02-17,18216.666666666668
2023-02-18,18086.11111111111
2023-02-19,17955.555555555555
2023-02-20,17825.0
2023-02-21,17694.444444444445
2023-02-22,17563.88888888889
2023-02-23,17433.333333333332
2023-02-24,17302.777777777777
2023-02-25,17172.222222222223
2023-02-26,17041.666666666668
2023-02-27,16911.11111111111
2023-02-28,16780.555555555555
2023-03-01,16650.0
2023-03-02,17000.0
2023-03-03,17150.0
2023-03-04,17450.0
2023-03-05,17750.0
2023-03-06,18125.0
2023-03-07,18500.0
2023-03-08,18200.0
2023-03-09,18225.0
2023-03-10,18250.0
2023-03-11,19000.0
2023-03-12,18888.095238095237
2023-03-13,18776.190476190477
2023-03-14,18664.285714285714
2023-03-15,18552.380952380954
2023-03-16,18440.47619047619
2023-03-17,18328.571428571428
2023-03-18,18216.666666666668
2023-03-19,18104.761904761905
2023-03-20,17992.85714285714
2023-03-21,17880.95238095238
2023-03-22,17769.04761904762
2023-03-23,17657.14285714286
2023-03-24,17545.238095238095
2023-03-25,17433.333333333332
2023-03-26,17321.428571428572
2023-03-27,17209.52380952381
2023-03-28,17097.619047619046
2023-03-29,16985.714285714286
2023-03-30,16873.809523809523
2023-03-31,16761.904761904763
2023-04-01,16650.0
2023-04-02,16900.0
2023-04-03,17150.0
2023-04-04,17400.0
2023-04-05,17750.0
2023-04-06,18125.0
2023-04-07,18500.0
2023-04-08,18200.0
2023-04-09,18000.0
2023-04-10,18300.0
2023-04-11,18600.0
2023-04-12,18900.0
2023-04-13,18784.21052631579
2023-04-14,18668.42105263158
2023-04-15,18552.63157894737
2023-04-16,18436.842105263157
2023-04-17,18321.052631578947
2023-04-18,18205.263157894737
2023-04-19,18089.473684210527
2023-04-20,17973.684210526317
2023-04-21,17857.894736842107
2023-04-22,17742.105263157893
2023-04-23,17626.315789473683
2023-04-24,17510.526315789473
2023-04-25,17394.736842105263
2023-04-26,17278.947368421053
2023-04-27,17163.157894736843
2023-04-28,17047.36842105263
2023-04-29,16931.57894736842
2023-04-30,16815.78947368421
2023-05-01,16700.0
2023-05-02,16950.0
2023-05-03,17200.0
2023-05-04,17450.0
2023-05-05,17750.0
2023-05-06,18450.0
2023-05-07,18500.0
2023-05-08,18275.0
2023-05-09,18050.0
2023-05-10,18300.0
2023-05-11,18575.0
2023-05-12,18850.0
2023-05-13,18742.5
2023-05-14,18635.0
2023-05-15,18527.5
2023-05-16,18420.0
2023-05-17,18312.5
2023-05-18,18205.0
2023-05-19,18097.5
2023-05-20,17990.0
2023-05-21,17882.5
2023-05-22,17775.0
2023-05-23,17667.5
2023-05-24,17560.0
2023-05-25,17452.5
2023-05-26,17345.0
2023-05-27,17237.5
2023-05-28,17130.0
2023-05-29,17022.5
2023-05-30,16915.0
2023-05-31,16807.5
2023-06-01,16700.0
2023-06-02,17050.0
2023-06-03,17200.0
2023-06-04,17350.0
2023-06-05,17900.0
2023-06-06,18450.0
2023-06-07,18500.0
2023-06-08,18275.0
2023-06-09,18050.0
2023-06-10,18450.0
2023-06-11,19000.0
2023-06-12,18850.0
2023-06-13,18760.0
2023-06-14,18670.0
2023-06-15,18580.0
2023-06-16,18490.0
2023-06-17,18400.0
2023-06-18,18310.0
2023-06-19,18220.0
2023-06-20,18130.0
2023-06-21,18040.0
2023-06-22,17950.0
2023-06-23,17860.0
2023-06-24,17770.0
2023-06-25,17680.0
2023-06-26,17590.0
2023-06-27,17500.0
2023-06-28,17410.0
2023-06-29,17320.0
2023-06-30,17230.0
2023-07-01,17140.0
2023-07-02,17050.0
2023-07-03,17200.0
2023-07-04,17616.666666666668
2023-07-05,18033.333333333332
2023-07-06,18450.0
2023-07-07,18500.0
2023-07-08,18150.0
2023-07-09,18050.0
2023-07-10,18525.0
2023-07-11,19000.0
2023-07-12,18850.0
2023-07-13,18764.285714285714
2023-07-14,18678.571428571428
2023-07-15,18592.85714285714
2023-07-16,18507.14285714286
2023-07-17,18421.428571428572
2023-07-18,18335.714285714286
2023-07-19,18250.0
2023-07-20,18164.285714285714
2023-07-21,18078.571428571428
2023-07-22,17992.85714285714
2023-07-23,17907.14285714286
2023-07-24,17821.428571428572
2023-07-25,17735.714285714286
2023-07-26,17650.0
2023-07-27,17564.285714285714
2023-07-28,17478.571428571428
2023-07-29,17392.85714285714
2023-07-30,17307.14285714286
2023-07-31,17221.428571428572
2023-08-01,17135.714285714286
2023-08-02,17050.0
2023-08-03,17200.0
2023-08-04,17475.0
2023-08-05,17750.0
2023-08-06,18450.0
2023-08-07,18250.0
2023-08-08,18050.0
2023-08-09,18150.0
2023-08-10,18575.0
2023-08-11,19000.0
2023-08-12,18850.0
2023-08-13,18742.5
2023-08-14,18635.0
2023-08-15,18527.5
2023-08-16,18420.0
2023-08-17,18312.5
2023-08-18,18205.0
2023-08-19,18097.5
2023-08-20,17990.0
2023-08-21,17882.5
2023-08-22,17775.0
2023-08-23,17667.5
2023-08-24,17560.0
2023-08-25,17452.5
2023-08-26,17345.0
2023-08-27,17237.5
2023-08-28,17130.0
2023-08-29,17022.5
2023-08-30,16915.0
2023-08-31,16807.5
2023-09-01,16700.0
2023-09-02,17050.0
2023-09-03,17200.0
2023-09-04,17475.0
2023-09-05,17750.0
2023-09-06,18450.0
2023-09-07,18250.0
2023-09-08,18050.0
2023-09-09,18300.0
2023-09-10,18550.0
2023-09-11,19000.0
2023-09-12,18885.0
2023-09-13,18770.0
2023-09-14,18655.0
2023-09-15,18540.0
2023-09-16,18425.0
2023-09-17,18310.0
2023-09-18,18195.0
2023-09-19,18080.0
2023-09-20,17965.0
2023-09-21,17850.0
2023-09-22,17735.0
2023-09-23,17620.0
2023-09-24,17505.0
2023-09-25,17390.0
2023-09-26,17275.0
2023-09-27,17160.0
2023-09-28,17045.0
2023-09-29,16930.0
2023-09-30,16815.0
2023-10-01,16700.0
2023-10-02,17050.0
2023-10-03,17200.0
2023-10-04,17550.0
2023-10-05,17750.0
2023-10-06,18125.0
2023-10-07,18500.0
2023-10-08,18050.0
2023-10-09,18375.0
2023-10-10,18700.0
2023-10-11,19000.0
2023-10-12,18890.47619047619
2023-10-13,18780.95238095238
2023-10-14,18671.428571428572
2023-10-15,18561.904761904763
2023-10-16,18452.380952380954
2023-10-17,18342.85714285714
2023-10-18,18233.333333333332
2023-10-19,18123.809523809523
2023-10-20,18014.285714285714
2023-10-21,17904.761904761905
2023-10-22,17795.238095238095
2023-10-23,17685.714285714286
2023-10-24,17576.190476190477
2023-10-25,17466.666666666668
2023-10-26,17357.14285714286
2023-10-27,17247.619047619046
2023-10-28,17138.095238095237
2023-10-29,17028.571428571428
2023-10-30,16919.04761904762
2023-10-31,16809.52380952381
2023-11-01,16700.0
2023-11-02,17000.0
2023-11-03,17300.0
2023-11-04,17600.0
2023-11-05,17750.0
2023-11-06,18125.0
2023-11-07,18500.0
2023-11-08,18050.0
2023-11-09,18150.0
2023-11-10,18750.0
2023-11-11,18775.0
2023-11-12,18800.0
2023-11-13,18689.473684210527
2023-11-14,18578.947368421053
2023-11-15,18468.42105263158
2023-11-16,18357.894736842107
2023-11-17,18247.36842105263
2023-11-18,18136.842105263157
2023-11-19,18026.315789473683
2023-11-20,17915.78947368421
2023-11-21,17805.263157894737
2023-11-22,17694.736842105263
2023-11-23,17584.21052631579
2023-11-24,17473.684210526317
2023-11-25,17363.157894736843
2023-11-26,17252.631578947367
2023-11-27,17142.105263157893
2023-11-28,17031.57894736842
2023-11-29,16921.052631578947
2023-11-30,16810.526315789473
2023-12-01,16700.0
2023-12-02,17000.0
2023-12-03,17300.0
2023-12-04,17600.0
2023-12-05,17750.0
2023-12-06,18450.0
2023-12-07,18500.0
2023-12-08,18325.0
2023-12-09,18150.0
2023-12-10,18800.0
2023-12-11,18800.0
2023-12-12,18800.0
2023-12-13,18800.0
2023-12-14,18800.0
2023-12-15,18800.0
2023-12-16,18800.0
2023-12-17,18800.0
2023-12-18,18800.0
2023-12-19,18800.0
2023-12-20,18800.0
2023-12-21,18800.0
2023-12-22,18800.0
2023-12-23,18800.0
2023-12-24,18800.0
2023-12-25,18800.0
2023-12-26,18800.0
2023-12-27,18800.0
2023-12-28,18800.0
2023-12-29,18800.0
2023-12-30,18800.0
2023-12-31,18800.0
2024-01-01,18800.0
2024-01-02,18800.0
2024-01-03,19500.0
2024-01-04,19550.0
2024-01-05,18950.0
2024-01-06,18950.0
2024-01-07,18950.0
2024-01-08,19050.0
2024-01-09,18700.0
2024-01-10,18350.0
2024-01-11,18100.0
2024-01-12,18133.333333333332
2024-01-13,18166.666666666668
2024-01-14,18200.0
2024-01-15,18233.333333333332
2024-01-16,18266.666666666668
2024-01-17,18300.0
2024-01-18,18333.333333333332
2024-01-19,18366.666666666668
2024-01-20,18400.0
2024-01-21,18433.333333333332
2024-01-22,18466.666666666668
2024-01-23,18500.0
2024-01-24,18533.333333333332
2024-01-25,18566.666666666668
2024-01-26,18600.0
2024-01-27,18633.333333333332
2024-01-28,18666.666666666668
2024-01-29,18700.0
2024-01-30,18733.333333333332
2024-01-31,18766.666666666668
2024-02-01,18800.0
2024-02-02,18800.0
2024-02-03,19175.0
2024-02-04,19550.0
2024-02-05,19450.0
2024-02-06,19200.0
2024-02-07,18950.0
2024-02-08,19050.0
2024-02-09,19050.0
2024-02-10,18350.0
2024-02-11,18250.0
2024-02-12,18150.0
2024-02-13,18186.11111111111
2024-02-14,18222.222222222223
2024-02-15,18258.333333333332
2024-02-16,18294.444444444445
2024-02-17,18330.555555555555
2024-02-18,18366.666666666668
2024-02-19,18402.777777777777
2024-02-20,18438.88888888889
2024-02-21,18475.0
2024-02-22,18511.11111111111
2024-02-23,18547.222222222223
2024-02-24,18583.333333333332
2024-02-25,18619.444444444445
2024-02-26,18655.555555555555
2024-02-27,18691.666666666668
2024-02-28,18727.777777777777
2024-02-29,18763.88888888889
2024-03-01,18800.0
2024-03-02,19050.0
2024-03-03,19300.0
2024-03-04,19550.0
2024-03-05,19300.0
2024-03-06,19150.0
2024-03-07,18950.0
2024-03-08,19000.0
2024-03-09,19050.0
2024-03-10,18350.0
2024-03-11,18250.0
2024-03-12,18150.0
2024-03-13,18182.5
2024-03-14,18215.0
2024-03-15,18247.5
2024-03-16,18280.0
2024-03-17,18312.5
2024-03-18,18345.0
2024-03-19,18377.5
2024-03-20,18410.0
2024-03-21,18442.5
2024-03-22,18475.0
2024-03-23,18507.5
2024-03-24,18540.0
2024-03-25,18572.5
2024-03-26,18605.0
2024-03-27,18637.5
2024-03-28,18670.0
2024-03-29,18702.5
2024-03-30,18735.0
2024-03-31,18767.5
2024-04-01,18800.0
2024-04-02,19150.0
2024-04-03,19500.0
2024-04-04,19600.0
2024-04-05,19375.0
2024-04-06,19150.0
2024-04-07,18950.0
2024-04-08,18925.0
2024-04-09,18900.0
2024-04-10,18350.0
2024-04-11,18100.0
2024-04-12,18150.0
2024-04-13,18184.21052631579
2024-04-14,18218.42105263158
2024-04-15,18252.63157894737
2024-04-16,18286.842105263157
2024-04-17,18321.052631578947
2024-04-18,18355.263157894737
2024-04-19,18389.473684210527
2024-04-20,18423.684210526317
2024-04-21,18457.894736842107
2024-04-22,18492.105263157893
2024-04-23,18526.315789473683
2024-04-24,18560.526315789473
2024-04-25,18594.736842105263
2024-04-26,18628.947368421053
2024-04-27,18663.157894736843
2024-04-28,18697.36842105263
2024-04-29,18731.57894736842
2024-04-30,18765.78947368421
2024-05-01,18800.0
2024-05-02,18900.0
2024-05-03,19500.0
2024-05-04,19550.0
2024-05-05,19350.0
2024-05-06,19150.0
2024-05-07,18950.0
2024-05-08,19050.0
2024-05-09,18900.0
2024-05-10,18500.0
2024-05-11,18100.0
2024-05-12,18150.0
2024-05-13,18185.714285714286
2024-05-14,18221.428571428572
2024-05-15,18257.14285714286
2024-05-16,18292.85714285714
2024-05-17,18328.571428571428
2024-05-18,18364.285714285714
2024-05-19,18400.0
2024-05-20,18435.714285714286
2024-05-21,18471.428571428572
2024-05-22,18507.14285714286
2024-05-23,18542.85714285714
2024-05-24,18578.571428571428
2024-05-25,18614.285714285714
2024-05-26,18650.0
2024-05-27,18685.714285714286
2024-05-28,18721.428571428572
2024-05-29,18757.14285714286
2024-05-30,18792.85714285714
2024-05-31,18828.571428571428
2024-06-01,18864.285714285714
2024-06-02,18900.0
2024-06-03,19550.0
2024-06-04,19425.0
2024-06-05,19300.0
2024-06-06,19150.0
2024-06-07,19100.0
2024-06-08,19050.0
2024-06-09,18900.0
2024-06-10,18500.0
2024-06-11,18100.0
2024-06-12,18150.0
2024-06-13,18187.5
2024-06-14,18225.0
2024-06-15,18262.5
2024-06-16,18300.0
2024-06-17,18337.5
2024-06-18,18375.0
2024-06-19,18412.5
2024-06-20,18450.0
2024-06-21,18487.5
2024-06-22,18525.0
2024-06-23,18562.5
2024-06-24,18600.0
2024-06-25,18637.5
2024-06-26,18675.0
2024-06-27,18712.5
2024-06-28,18750.0
2024-06-29,18787.5
2024-06-30,18825.0
2024-07-01,18862.5
2024-07-02,18900.0
2024-07-03,19550.0
2024-07-04,19425.0
2024-07-05,19300.0
2024-07-06,19150.0
2024-07-07,19100.0
2024-07-08,19050.0
2024-07-09,18700.0
2024-07-10,18350.0
2024-07-11,18100.0
2024-07-12,18133.333333333332
2024-07-13,18166.666666666668
2024-07-14,18200.0
2024-07-15,18233.333333333332
2024-07-16,18266.666666666668
2024-07-17,18300.0
2024-07-18,18333.333333333332
2024-07-19,18366.666666666668
2024-07-20,18400.0
2024-07-21,18433.333333333332
2024-07-22,18466.666666666668
2024-07-23,18500.0
2024-07-24,18533.333333333332
2024-07-25,18566.666666666668
2024-07-26,18600.0
2024-07-27,18633.333333333332
2024-07-28,18666.666666666668
2024-07-29,18700.0
2024-07-30,18733.333333333332
2024-07-31,18766.666666666668
2024-08-01,18800.0
2024-08-02,18900.0
2024-08-03,19500.0
2024-08-04,19600.0
2024-08-05,19300.0
2024-08-06,19125.0
2024-08-07,18950.0
2024-08-08,19050.0
2024-08-09,18700.0
2024-08-10,18350.0
2024-08-11,18100.0
2024-08-12,18133.333333333332
2024-08-13,18166.666666666668
2024-08-14,18200.0
2024-08-15,18233.333333333332
2024-08-16,18266.666666666668
2024-08-17,18300.0
2024-08-18,18333.333333333332
2024-08-19,18366.666666666668
2024-08-20,18400.0
2024-08-21,18433.333333333332
2024-08-22,18466.666666666668
2024-08-23,18500.0
2024-08-24,18533.333333333332
2024-08-25,18566.666666666668
2024-08-26,18600.0
2024-08-27,18633.333333333332
2024-08-28,18666.666666666668
2024-08-29,18700.0
2024-08-30,18733.333333333332
2024-08-31,18766.666666666668
2024-09-01,18800.0
2024-09-02,18900.0
2024-09-03,19250.0
2024-09-04,19600.0
2024-09-05,19300.0
2024-09-06,19125.0
2024-09-07,18950.0
2024-09-08,19050.0
2024-09-09,18850.0
2024-09-10,18350.0
2024-09-11,18250.0
2024-09-12,18150.0
2024-09-13,18184.21052631579
2024-09-14,18218.42105263158
2024-09-15,18252.63157894737
2024-09-16,18286.842105263157
2024-09-17,18321.052631578947
2024-09-18,18355.263157894737
2024-09-19,18389.473684210527
2024-09-20,18423.684210526317
2024-09-21,18457.894736842107
2024-09-22,18492.105263157893
2024-09-23,18526.315789473683
2024-09-24,18560.526315789473
2024-09-25,18594.736842105263
2024-09-26,18628.947368421053
2024-09-27,18663.157894736843
2024-09-28,18697.36842105263
2024-09-29,18731.57894736842
2024-09-30,18765.78947368421
2024-10-01,18800.0
2024-10-02,19133.333333333332
2024-10-03,19466.666666666668
2024-10-04,19800.0
2024-10-05,19300.0
2024-10-06,19150.0
2024-10-07,18950.0
2024-10-08,18900.0
2024-10-09,18850.0
2024-10-10,18600.0
2024-10-11,18350.0
2024-10-12,18100.0
2024-10-13,18135.0
2024-10-14,18170.0
2024-10-15,18205.0
2024-10-16,18240.0
2024-10-17,18275.0
2024-10-18,18310.0
2024-10-19,18345.0
2024-10-20,18380.0
2024-10-21,18415.0
2024-10-22,18450.0
2024-10-23,18485.0
2024-10-24,18520.0
2024-10-25,18555.0
2024-10-26,18590.0
2024-10-27,18625.0
2024-10-28,18660.0
2024-10-29,18695.0
2024-10-30,18730.0
2024-10-31,18765.0
2024-11-01,18800.0
2024-11-02,19150.0
2024-11-03,19500.0
2024-11-04,19600.0
2024-11-05,19375.0
2024-11-06,19150.0
2024-11-07,18950.0
2024-11-08,18900.0
2024-11-09,18850.0
2024-11-10,18350.0
2024-11-11,18100.0
2024-11-12,18100.0
2024-11-13,18136.842105263157
2024-11-14,18173.684210526317
2024-11-15,18210.526315789473
2024-11-16,18247.36842105263
2024-11-17,18284.21052631579
2024-11-18,18321.052631578947
2024-11-19,18357.894736842107
2024-11-20,18394.736842105263
2024-11-21,18431.57894736842
2024-11-22,18468.42105263158
2024-11-23,18505.263157894737
2024-11-24,18542.105263157893
2024-11-25,18578.947368421053
2024-11-26,18615.78947368421
2024-11-27,18652.63157894737
2024-11-28,18689.473684210527
2024-11-29,18726.315789473683
2024-11-30,18763.157894736843
2024-12-01,18800.0
2024-12-02,18900.0
2024-12-03,19500.0
2024-12-04,19600.0
2024-12-05,19375.0
2024-12-06,19150.0
2024-12-07,18950.0
2024-12-08,19050.0
2024-12-09,18850.0
2024-12-10,18450.0
2024-12-11,18050.0
2024-12-12,18100.0
2024-12-13,18100.0
2024-12-14,18100.0
2024-12-15,18100.0
2024-12-16,18100.0
2024-12-17,18100.0
2024-12-18,18100.0
2024-12-19,18100.0
2024-12-20,18100.0
2024-12-21,18100.0
2024-12-22,18100.0
2024-12-23,18100.0
2024-12-24,18100.0
2024-12-25,18100.0
2024-12-26,18100.0
2024-12-27,18100.0
2024-12-28,18100.0
2024-12-29,18100.0
2024-12-30,18100.0
2024-12-31,18100.0
2025-01-01,18100.0
2025-01-02,17950.0
2025-01-03,17800.0
2025-01-04,17650.0
2025-01-05,17500.0
2025-01-06,17500.0
2025-01-07,17500.0
2025-01-08,17550.0
2025-01-09,17400.0
2025-01-10,17430.434782608696
2025-01-11,17460.869565217392
2025-01-12,17491.304347826088
2025-01-13,17521.739130434784
2025-01-14,17552.17391304348
2025-01-15,17582.608695652172
2025-01-16,17613.043478260868
2025-01-17,17643.478260869564
2025-01-18,17673.91304347826
2025-01-19,17704.347826086956
2025-01-20,17734.782608695652
2025-01-21,17765.217391304348
2025-01-22,17795.652173913044
2025-01-23,17826.08695652174
2025-01-24,17856.521739130436
2025-01-25,17886.956521739132
2025-01-26,17917.391304347824
2025-01-27,17947.82608695652
2025-01-28,17978.260869565216
2025-01-29,18008.695652173912
2025-01-30,18039.130434782608
2025-01-31,18069.565217391304
2025-02-01,18100.0
2025-02-02,17950.0
2025-02-03,17800.0
2025-02-04,17650.0
2025-02-05,17500.0
2025-02-06,17500.0
2025-02-07,17500.0
2025-02-08,17450.0
2025-02-09,17400.0
2025-02-10,17410.0
2025-02-11,17420.0
2025-02-12,17430.0
2025-02-13,17440.0
2025-02-14,17450.0
2025-02-15,17460.0
2025-02-16,17470.0
2025-02-17,17480.0
2025-02-18,17490.0
2025-02-19,17500.0
2025-02-20,17510.0
2025-02-21,17520.0
2025-02-22,17530.0
2025-02-23,17540.0
2025-02-24,17550.0
2025-02-25,17560.0
2025-02-26,17570.0
2025-02-27,17580.0
2025-02-28,17590.0
2025-03-01,17600.0
2025-03-02,17450.0
2025-03-03,17450.0
2025-03-04,17650.0
2025-03-05,17575.0
2025-03-06,17500.0
2025-03-07,17500.0
2025-03-08,17450.0
2025-03-09,17400.0
2025-03-10,17402.083333333332
2025-03-11,17404.166666666668
2025-03-12,17406.25
2025-03-13,17408.333333333332
2025-03-14,17410.416666666668
2025-03-15,17412.5
2025-03-16,17414.583333333332
2025-03-17,17416.666666666668
2025-03-18,17418.75
2025-03-19,17420.833333333332
2025-03-20,17422.916666666668
2025-03-21,17425.0
2025-03-22,17427.083333333332
2025-03-23,17429.166666666668
2025-03-24,17431.25
2025-03-25,17433.333333333332
2025-03-26,17435.416666666668
2025-03-27,17437.5
2025-03-28,17439.583333333332
2025-03-29,17441.666666666668
2025-03-30,17443.75
2025-03-31,17445.833333333332
2025-04-01,17447.916666666668
2025-04-02,17450.0
2025-04-03,17450.0
2025-04-04,17650.0
2025-04-05,17575.0
2025-04-06,17500.0
2025-04-07,17500.0
2025-04-08,17550.0
2025-04-09,17400.0
2025-04-10,17402.17391304348
2025-04-11,17404.347826086956
2025-04-12,17406.521739130436
2025-04-13,17408.695652173912
2025-04-14,17410.869565217392
2025-04-15,17413.043478260868
2025-04-16,17415.217391304348
2025-04-17,17417.391304347828
2025-04-18,17419.565217391304
2025-04-19,17421.739130434784
2025-04-20,17423.91304347826
2025-04-21,17426.08695652174
2025-04-22,17428.260869565216
2025-04-23,17430.434782608696
2025-04-24,17432.608695652172
2025-04-25,17434.782608695652
2025-04-26,17436.956521739132
2025-04-27,17439.130434782608
2025-04-28,17441.304347826088
2025-04-29,17443.478260869564
2025-04-30,17445.652173913044
2025-05-01,17447.82608695652
2025-05-02,17450.0
2025-05-03,17450.0
2025-05-04,17475.0
2025-05-05,17500.0
2025-05-06,17500.0
2025-05-07,17525.0
2025-05-08,17550.0
2025-05-09,17400.0
2025-05-10,17408.695652173912
2025-05-11,17417.391304347828
2025-05-12,17426.08695652174
2025-05-13,17434.782608695652
2025-05-14,17443.478260869564
2025-05-15,17452.17391304348
2025-05-16,17460.869565217392
2025-05-17,17469.565217391304
2025-05-18,17478.260869565216
2025-05-19,17486.956521739132
2025-05-20,17495.652173913044
2025-05-21,17504.347826086956
2025-05-22,17513.043478260868
2025-05-23,17521.739130434784
2025-05-24,17530.434782608696
2025-05-25,17539.130434782608
2025-05-26,17547.82608695652
2025-05-27,17556.521739130436
2025-05-28,17565.217391304348
2025-05-29,17573.91304347826
2025-05-30,17582.608695652172
2025-05-31,17591.304347826088
2025-06-01,17600.0
2025-06-02,17450.0
2025-06-03,17450.0
2025-06-04,17475.0
2025-06-05,17500.0
2025-06-06,17500.0
2025-06-07,17525.0
2025-06-08,17550.0
2025-06-09,17552.17391304348
2025-06-10,17554.347826086956
2025-06-11,17556.521739130436
2025-06-12,17558.695652173912
2025-06-13,17560.869565217392
2025-06-14,17563.043478260868
2025-06-15,17565.217391304348
2025-06-16,17567.391304347828
2025-06-17,17569.565217391304
2025-06-18,17571.739130434784
2025-06-19,17573.91304347826
2025-06-20,17576.08695652174
2025-06-21,17578.260869565216
2025-06-22,17580.434782608696
2025-06-23,17582.608695652172
2025-06-24,17584.782608695652
2025-06-25,17586.956521739132
2025-06-26,17589.130434782608
2025-06-27,17591.304347826088
2025-06-28,17593.478260869564
2025-06-29,17595.652173913044
2025-06-30,17597.82608695652
2025-07-01,17600.0
2025-07-02,17450.0
2025-07-03,17450.0
2025-07-04,17650.0
2025-07-05,17500.0
2025-07-06,17500.0
2025-07-07,17500.0
2025-07-08,17550.0
2025-07-09,17552.083333333332
2025-07-10,17554.166666666668
2025-07-11,17556.25
2025-07-12,17558.333333333332
2025-07-13,17560.416666666668
2025-07-14,17562.5
2025-07-15,17564.583333333332
2025-07-16,17566.666666666668
2025-07-17,17568.75
2025-07-18,17570.833333333332
2025-07-19,17572.916666666668
2025-07-20,17575.0
2025-07-21,17577.083333333332
2025-07-22,17579.166666666668
2025-07-23,17581.25
2025-07-24,17583.333333333332
2025-07-25,17585.416666666668
2025-07-26,17587.5
2025-07-27,17589.583333333332
2025-07-28,17591.666666666668
2025-07-29,17593.75
2025-07-30,17595.833333333332
2025-07-31,17597.916666666668
2025-08-01,17600.0
2025-08-02,17616.666666666668
2025-08-03,17633.333333333332
2025-08-04,17650.0
2025-08-05,17500.0
2025-08-06,17500.0
2025-08-07,17500.0
2025-08-08,17500.0
2025-08-09,17400.0
2025-08-10,17408.695652173912
2025-08-11,17417.391304347828
2025-08-12,17426.08695652174
2025-08-13,17434.782608695652
2025-08-14,17443.478260869564
2025-08-15,17452.17391304348
2025-08-16,17460.869565217392
2025-08-17,17469.565217391304
2025-08-18,17478.260869565216
2025-08-19,17486.956521739132
2025-08-20,17495.652173913044
2025-08-21,17504.347826086956
2025-08-22,17513.043478260868
2025-08-23,17521.739130434784
2025-08-24,17530.434782608696
2025-08-25,17539.130434782608
2025-08-26,17547.82608695652
2025-08-27,17556.521739130436
2025-08-28,17565.217391304348
2025-08-29,17573.91304347826
2025-08-30,17582.608695652172
2025-08-31,17591.304347826088
2025-09-01,17600.0
2025-09-02,17600.0
2025-09-03,17600.0
2025-09-04,17600.0
2025-09-05,17500.0
2025-09-06,17500.0
2025-09-07,17500.0
2025-09-08,17450.0
2025-09-09,17400.0
2025-09-10,17409.090909090908
2025-09-11,17418.18181818182
2025-09-12,17427.272727272728
2025-09-13,17436.363636363636
2025-09-14,17445.454545454544
2025-09-15,17454.545454545456
