date,harga_beras_kateng,harga_beras_nasional,global_price,lag_nasional_1,lag_global_1,lag_nasional_3,lag_global_3,lag_nasional_7,lag_global_7,lag_nasional_30,lag_global_30,rolling_nasional_7,rolling_global_7,rolling_nasional_14,rolling_global_14,rolling_nasional_30,rolling_global_30
2021-12-13,13921.739130434782,11545.454545454546,400.0,11572.727272727272,400.0,11600.0,400.0,11666.666666666666,400.0,11615.0,400.0,11595.454545454546,400.0,11643.62012987013,400.0,11662.35606060606,400.0
2021-12-14,13932.608695652174,11518.181818181818,400.0,11545.454545454546,400.0,11600.0,400.0,11650.0,400.0,11622.5,400.0,11576.623376623376,400.0,11627.597402597403,400.0,11658.878787878788,400.0
2021-12-15,13943.478260869566,11490.90909090909,400.0,11518.181818181818,400.0,11572.727272727272,400.0,11600.0,400.0,11630.0,400.0,11561.03896103896,400.0,11609.09090909091,400.0,11654.242424242424,400.0
2021-12-16,13954.347826086956,11463.636363636364,400.0,11490.90909090909,400.0,11545.454545454546,400.0,11600.0,400.0,11637.5,400.0,11541.558441558442,400.0,11602.922077922078,400.0,11648.44696969697,400.0
2021-12-17,13965.217391304348,11436.363636363636,400.0,11463.636363636364,400.0,11518.181818181818,400.0,11600.0,400.0,11645.0,400.0,11518.181818181818,400.0,11580.51948051948,400.0,11641.492424242424,400.0
2021-12-18,13976.08695652174,11409.09090909091,400.0,11436.363636363636,400.0,11490.90909090909,400.0,11600.0,400.0,11652.5,400.0,11490.90909090909,400.0,11559.74025974026,400.0,11633.378787878788,400.0
2021-12-19,13986.95652173913,11381.818181818182,400.0,11409.09090909091,400.0,11463.636363636364,400.0,11572.727272727272,400.0,11660.0,400.0,11463.636363636364,400.0,11538.203463203463,400.0,11624.10606060606,400.0
2021-12-20,13997.826086956522,11354.545454545454,400.0,11381.818181818182,400.0,11436.363636363636,400.0,11545.454545454546,400.0,11667.5,400.0,11436.363636363634,400.0,11515.90909090909,400.0,11613.674242424244,400.0
2021-12-21,14008.695652173914,11327.272727272728,400.0,11354.545454545454,400.0,11409.09090909091,400.0,11518.181818181818,400.0,11675.0,400.0,11409.09090909091,400.0,11492.857142857143,400.0,11602.083333333334,400.0
2021-12-22,14019.565217391304,11300.0,400.0,11327.272727272728,400.0,11381.818181818182,400.0,11490.90909090909,400.0,11682.5,400.0,11381.818181818182,400.0,11471.42857142857,400.0,11589.333333333334,400.0
2021-12-23,14030.434782608696,11272.727272727272,400.0,11300.0,400.0,11354.545454545454,400.0,11463.636363636364,400.0,11690.0,400.0,11354.545454545454,400.0,11448.051948051947,400.0,11575.424242424244,400.0
2021-12-24,14041.304347826086,11245.454545454546,400.0,11272.727272727272,400.0,11327.272727272728,400.0,11436.363636363636,400.0,11697.5,400.0,11327.27272727273,400.0,11422.727272727274,400.0,11560.35606060606,400.0
2021-12-25,14052.173913043478,11218.181818181818,400.0,11245.454545454546,400.0,11300.0,400.0,11409.09090909091,400.0,11705.0,400.0,11300.0,400.0,11395.454545454546,400.0,11544.128787878788,400.0
2021-12-26,14063.04347826087,11190.90909090909,400.0,11218.181818181818,400.0,11272.727272727272,400.0,11381.818181818182,400.0,11712.5,400.0,11272.72727272727,400.0,11368.18181818182,400.0,11526.742424242424,400.0
2021-12-27,14073.91304347826,11163.636363636364,400.0,11190.90909090909,400.0,11245.454545454546,400.0,11354.545454545454,400.0,11720.0,400.0,11245.454545454544,400.0,11340.90909090909,400.0,11508.19696969697,400.0
2021-12-28,14084.782608695652,11136.363636363636,400.0,11163.636363636364,400.0,11218.181818181818,400.0,11327.272727272728,400.0,11727.5,400.0,11218.181818181818,400.0,11313.636363636364,400.0,11488.492424242424,400.0
2021-12-29,14095.652173913044,11109.09090909091,400.0,11136.363636363636,400.0,11190.90909090909,400.0,11300.0,400.0,11735.0,400.0,11190.90909090909,400.0,11286.363636363636,400.0,11467.628787878788,400.0
2021-12-30,14106.521739130434,11081.818181818182,400.0,11109.09090909091,400.0,11163.636363636364,400.0,11272.727272727272,400.0,11742.5,400.0,11163.636363636364,400.0,11259.09090909091,400.0,11445.60606060606,400.0
2021-12-31,14117.391304347826,11054.545454545454,400.0,11081.818181818182,400.0,11136.363636363636,400.0,11245.454545454546,400.0,11750.0,400.0,11136.363636363634,400.0,11231.81818181818,400.0,11422.424242424244,400.0
2022-01-01,14128.260869565218,11027.272727272728,427.0,11054.545454545454,400.0,11109.09090909091,400.0,11218.181818181818,400.0,11550.0,400.0,11109.09090909091,403.85714285714283,11204.545454545454,401.92857142857144,11405.0,400.9
2022-01-02,14139.130434782608,11000.0,427.0,11027.272727272728,427.0,11081.818181818182,400.0,11190.90909090909,400.0,11750.0,400.0,11081.818181818182,407.7142857142857,11177.272727272726,403.85714285714283,11380.0,401.8
2022-01-03,14150.0,11750.0,427.0,11000.0,427.0,11054.545454545454,400.0,11163.636363636364,400.0,11700.0,400.0,11165.584415584415,411.57142857142856,11205.51948051948,405.7857142857143,11381.666666666666,402.7
2022-01-04,14100.0,11700.0,427.0,11750.0,427.0,11027.272727272728,427.0,11136.363636363636,400.0,11683.333333333334,400.0,11246.103896103898,415.42857142857144,11232.142857142857,407.7142857142857,11382.222222222223,403.6
2022-01-05,14066.666666666666,11700.0,427.0,11700.0,427.0,11000.0,427.0,11109.09090909091,400.0,11666.666666666666,400.0,11330.51948051948,419.2857142857143,11260.714285714286,409.64285714285717,11383.333333333334,404.5
2022-01-06,14033.333333333334,11700.0,427.0,11700.0,427.0,11750.0,427.0,11081.818181818182,400.0,11650.0,400.0,11418.831168831168,423.14285714285717,11291.233766233767,411.57142857142856,11385.0,405.4
2022-01-07,14000.0,11700.0,427.0,11700.0,427.0,11700.0,427.0,11054.545454545454,400.0,11600.0,400.0,11511.038961038963,427.0,11323.701298701299,413.5,11388.333333333334,406.3
2022-01-08,14300.0,11700.0,427.0,11700.0,427.0,11700.0,427.0,11027.272727272728,427.0,11600.0,400.0,11607.142857142857,427.0,11358.116883116882,415.42857142857144,11391.666666666666,407.2
2022-01-09,14800.0,11850.0,427.0,11700.0,427.0,11700.0,427.0,11000.0,427.0,11600.0,400.0,11728.57142857143,427.0,11405.194805194804,417.35714285714283,11400.0,408.1
2022-01-10,14925.0,11975.0,427.0,11850.0,427.0,11700.0,427.0,11750.0,427.0,11600.0,400.0,11760.714285714286,427.0,11463.149350649352,419.2857142857143,11412.5,409.0
2022-01-11,15050.0,12100.0,427.0,11975.0,427.0,11700.0,427.0,11700.0,427.0,11572.727272727272,400.0,11817.857142857143,427.0,11531.98051948052,421.2142857142857,11430.075757575756,409.9
2022-01-12,15900.0,12200.0,427.0,12100.0,427.0,11850.0,427.0,11700.0,427.0,11545.454545454546,400.0,11889.285714285714,427.0,11609.902597402597,423.14285714285717,11451.89393939394,410.8
2022-01-13,15814.285714285714,12176.190476190475,427.0,12200.0,427.0,11975.0,427.0,11700.0,427.0,11518.181818181818,400.0,11957.312925170068,427.0,11688.072047000618,425.07142857142856,11473.82756132756,411.7
