harga_beras_kateng,date,harga_beras_nasional,lag_nasional_1,rolling_nasional_7,lag_nasional_3,rolling_nasional_14,rolling_global_30,lag_global_30,rolling_global_14,lag_global_7,global_price
13273.809523809525,2019-05-28,11852.380952380952,11842.857142857143,11823.809523809525,11823.809523809525,11790.476190476193,409.26666666666665,413.0,409.0,409.0,409.0
13269.047619047618,2019-05-29,11861.90476190476,11852.380952380952,11833.333333333332,11833.333333333334,11800.0,409.1333333333333,413.0,409.0,409.0,409.0
13264.285714285714,2019-05-30,11871.42857142857,11861.90476190476,11842.857142857143,11842.857142857143,11809.523809523807,409.0,413.0,409.0,409.0,409.0
13259.52380952381,2019-05-31,11880.952380952382,11871.42857142857,11852.38095238095,11852.380952380952,11819.047619047618,409.0,409.0,409.0,409.0,409.0
13254.761904761905,2019-06-01,11890.47619047619,11880.952380952382,11861.90476190476,11861.90476190476,11828.57142857143,409.0,409.0,409.0,409.0,409.0
13250.0,2019-06-02,11900.0,11890.47619047619,11871.42857142857,11871.42857142857,11838.09523809524,409.0,409.0,409.0,409.0,409.0
13200.0,2019-06-03,11850.0,11900.0,11872.448979591836,11880.952380952382,11843.367346938776,409.0,409.0,409.0,409.0,409.0
13375.0,2019-06-04,11750.0,11850.0,11857.8231292517,11890.47619047619,11840.816326530612,409.0,409.0,409.0,409.0,409.0
13550.0,2019-06-05,11650.0,11750.0,11827.551020408164,11900.0,11830.442176870749,409.0,409.0,409.0,409.0,409.0
13500.0,2019-06-06,13100.0,11650.0,12003.061224489797,11850.0,11922.95918367347,409.0,409.0,409.0,409.0,409.0
13450.0,2019-06-07,12375.0,13100.0,12073.639455782311,11750.0,11963.010204081633,409.0,409.0,409.0,409.0,409.0
13400.0,2019-06-08,11650.0,12375.0,12039.285714285714,11650.0,11950.59523809524,409.0,409.0,409.0,409.0,409.0
13400.0,2019-06-09,11650.0,11650.0,12003.57142857143,13100.0,11937.5,409.0,409.0,409.0,409.0,409.0
13325.0,2019-06-10,11675.0,11650.0,11978.57142857143,12375.0,11925.510204081633,409.0,409.0,409.0,409.0,409.0
13250.0,2019-06-11,11700.0,11675.0,11971.42857142857,11650.0,11914.625850340137,409.0,409.0,409.0,409.0,409.0
13350.0,2019-06-12,11700.0,11700.0,11978.57142857143,11650.0,11903.061224489797,409.0,409.0,409.0,409.0,409.0
13344.736842105263,2019-06-13,11705.263157894737,11700.0,11779.323308270676,11675.0,11891.192266380238,409.0,409.0,409.0,409.0,409.0
13339.473684210529,2019-06-14,11710.526315789471,11705.263157894737,11684.3984962406,11700.0,11879.018976011455,409.0,409.0,409.0,409.0,409.0
13334.21052631579,2019-06-15,11715.78947368421,11710.526315789471,11693.796992481202,11700.0,11866.54135338346,409.0,409.0,409.0,409.0,409.0
13328.947368421052,2019-06-16,11721.052631578948,11715.78947368421,11703.947368421052,11705.263157894737,11853.75939849624,409.0,409.0,409.0,409.0,409.0
13323.684210526317,2019-06-17,11726.315789473683,11721.052631578948,11711.27819548872,11710.526315789471,11844.924812030074,409.0,409.0,409.0,409.0,409.0
13318.421052631578,2019-06-18,11731.578947368422,11726.315789473683,11715.78947368421,11715.78947368421,11843.609022556391,409.0,409.0,409.0,409.0,409.0
13313.157894736842,2019-06-19,11736.842105263158,11731.578947368422,11721.052631578948,11721.052631578948,11849.812030075189,409.0,409.0,409.0,409.0,409.0
13307.894736842103,2019-06-20,11742.105263157897,11736.842105263158,11726.315789473683,11726.315789473683,11752.81954887218,409.0,409.0,409.0,409.0,409.0
13302.631578947368,2019-06-21,11747.368421052632,11742.105263157897,11731.578947368422,11731.578947368422,11707.98872180451,409.0,409.0,409.0,409.0,409.0
13297.368421052632,2019-06-22,11752.631578947368,11747.368421052632,11736.842105263158,11736.842105263158,11715.31954887218,409.0,409.0,409.0,409.0,409.0
13292.105263157897,2019-06-23,11757.894736842103,11752.631578947368,11742.105263157891,11742.105263157897,11723.026315789475,409.0,409.0,409.0,409.0,409.0
13286.842105263158,2019-06-24,11763.157894736842,11757.894736842103,11747.36842105263,11747.368421052632,11729.323308270676,409.0,409.0,409.0,409.0,409.0
13281.578947368422,2019-06-25,11768.421052631578,11763.157894736842,11752.63157894737,11752.631578947368,11734.210526315788,409.0,409.0,409.0,409.0,409.0
13276.315789473683,2019-06-26,11773.684210526317,11768.421052631578,11757.894736842109,11757.894736842103,11739.473684210525,409.0,409.0,409.0,409.0,409.0
13271.052631578948,2019-06-27,11778.947368421052,11773.684210526317,11763.157894736842,11763.157894736842,11744.736842105263,409.0,409.0,409.0,409.0,409.0
13265.78947368421,2019-06-28,11784.21052631579,11778.947368421052,11768.421052631578,11768.421052631578,11750.0,409.0,409.0,409.0,409.0,409.0
13260.526315789471,2019-06-29,11789.473684210529,11784.21052631579,11773.684210526317,11773.684210526317,11755.263157894737,409.0,409.0,409.0,409.0,409.0
13255.263157894737,2019-06-30,11794.736842105263,11789.473684210529,11778.947368421052,11778.947368421052,11760.526315789475,409.0,409.0,409.0,409.0,409.0
13250.0,2019-07-01,11800.0,11794.736842105263,11784.21052631579,11784.21052631579,11765.789473684212,409.23333333333335,409.0,409.5,409.0,416.0
13250.0,2019-07-02,11900.0,11800.0,11803.007518796992,11789.473684210529,11777.81954887218,409.4666666666666,409.0,410.0,409.0,416.0
13383.333333333334,2019-07-03,10900.0,11900.0,11678.195488721803,11794.736842105263,11718.045112781954,409.7,409.0,410.5,409.0,416.0
13516.666666666666,2019-07-04,11250.0,10900.0,11602.63157894737,11800.0,11682.894736842103,409.9333333333333,409.0,411.0,409.0,416.0
13650.0,2019-07-05,11600.0,11250.0,11576.315789473683,11900.0,11672.368421052632,410.1666666666667,409.0,411.5,409.0,416.0
13566.666666666666,2019-07-06,11500.0,11600.0,11534.962406015038,10900.0,11654.323308270676,410.4,409.0,412.0,409.0,416.0
13483.333333333334,2019-07-07,11575.0,11500.0,11503.57142857143,11250.0,11641.25939849624,410.6333333333333,409.0,412.5,409.0,416.0
13400.0,2019-07-08,11650.0,11575.0,11482.142857142857,11600.0,11633.176691729324,410.8666666666667,409.0,413.0,416.0,416.0
13375.0,2019-07-09,11675.0,11650.0,11450.0,11500.0,11626.503759398498,411.1,409.0,413.5,416.0,416.0
13350.0,2019-07-10,11700.0,11675.0,11564.285714285714,11575.0,11621.24060150376,411.3333333333333,409.0,414.0,416.0,416.0
13250.0,2019-07-11,11700.0,11700.0,11628.57142857143,11650.0,11615.6015037594,411.56666666666666,409.0,414.5,416.0,416.0
13247.619047619048,2019-07-12,11707.142857142857,11700.0,11643.877551020409,11675.0,11610.096670247049,411.8,409.0,415.0,416.0,416.0
13245.238095238095,2019-07-13,11714.285714285714,11707.142857142857,11674.489795918367,11700.0,11604.726100966702,412.03333333333336,409.0,415.5,416.0,416.0
13242.857142857143,2019-07-14,11721.42857142857,11714.285714285714,11695.408163265309,11700.0,11599.489795918367,412.26666666666665,409.0,416.0,416.0,416.0
13240.47619047619,2019-07-15,11728.57142857143,11721.42857142857,11706.632653061224,11707.142857142857,11594.38775510204,412.5,409.0,416.0,416.0,416.0
13238.09523809524,2019-07-16,11735.714285714286,11728.57142857143,11715.30612244898,11714.285714285714,11582.653061224491,412.73333333333335,409.0,416.0,416.0,416.0
13235.714285714286,2019-07-17,11742.857142857143,11735.714285714286,11721.42857142857,11721.42857142857,11642.857142857143,412.9666666666666,409.0,416.0,416.0,416.0
13233.333333333334,2019-07-18,11750.0,11742.857142857143,11728.57142857143,11728.57142857143,11678.57142857143,413.2,409.0,416.0,416.0,416.0
13230.952380952382,2019-07-19,11757.142857142857,11750.0,11735.714285714286,11735.714285714286,11689.795918367348,413.4333333333333,409.0,416.0,416.0,416.0
13228.57142857143,2019-07-20,11764.285714285714,11757.142857142857,11742.857142857143,11742.857142857143,11708.673469387755,413.6666666666667,409.0,416.0,416.0,416.0
13226.190476190475,2019-07-21,11771.42857142857,11764.285714285714,11750.0,11750.0,11722.704081632652,413.9,409.0,416.0,416.0,416.0
13223.809523809525,2019-07-22,11778.57142857143,11771.42857142857,11757.142857142857,11757.142857142857,11731.88775510204,414.1333333333333,409.0,416.0,416.0,416.0
13221.42857142857,2019-07-23,11785.714285714286,11778.57142857143,11764.285714285714,11764.285714285714,11739.795918367348,414.3666666666667,409.0,416.0,416.0,416.0
13219.047619047618,2019-07-24,11792.857142857143,11785.714285714286,11771.42857142857,11771.42857142857,11746.42857142857,414.6,409.0,416.0,416.0,416.0
13216.666666666666,2019-07-25,11800.0,11792.857142857143,11778.57142857143,11778.57142857143,11753.57142857143,414.8333333333333,409.0,416.0,416.0,416.0
13214.285714285714,2019-07-26,11807.142857142857,11800.0,11785.714285714286,11785.714285714286,11760.714285714286,415.06666666666666,409.0,416.0,416.0,416.0
13211.90476190476,2019-07-27,11814.285714285714,11807.142857142857,11792.857142857143,11792.857142857143,11767.857142857143,415.3,409.0,416.0,416.0,416.0
13209.52380952381,2019-07-28,11821.42857142857,11814.285714285714,11800.0,11800.0,11775.0,415.53333333333336,409.0,416.0,416.0,416.0
13207.142857142857,2019-07-29,11828.57142857143,11821.42857142857,11807.142857142857,11807.142857142857,11782.142857142857,415.76666666666665,409.0,416.0,416.0,416.0
13204.761904761905,2019-07-30,11835.714285714286,11828.57142857143,11814.285714285714,11814.285714285714,11789.285714285714,416.0,409.0,416.0,416.0,416.0
13202.380952380952,2019-07-31,11842.857142857143,11835.714285714286,11821.42857142857,11821.42857142857,11796.42857142857,416.0,416.0,416.0,416.0,416.0
13200.0,2019-08-01,11850.0,11842.857142857143,11828.57142857143,11828.57142857143,11803.57142857143,416.4666666666666,416.0,417.0,416.0,430.0
13250.0,2019-08-02,11900.0,11850.0,11841.836734693878,11835.714285714286,11813.77551020408,416.9333333333333,416.0,418.0,416.0,430.0
13200.0,2019-08-03,11850.0,11900.0,11846.938775510203,11842.857142857143,11819.897959183672,417.4,416.0,419.0,416.0,430.0
13200.0,2019-08-04,11700.0,11850.0,11829.591836734691,11850.0,11814.795918367348,417.8666666666667,416.0,420.0,416.0,430.0
13650.0,2019-08-05,11600.0,11700.0,11796.938775510203,11900.0,11802.04081632653,418.3333333333333,416.0,421.0,416.0,430.0
13750.0,2019-08-06,11625.0,11600.0,11766.836734693878,11850.0,11790.561224489797,418.8,416.0,422.0,416.0,430.0
13850.0,2019-08-07,11650.0,11625.0,11739.285714285714,11700.0,11780.357142857143,419.26666666666665,416.0,423.0,416.0,430.0
13400.0,2019-08-08,11650.0,11650.0,11710.714285714286,11600.0,11769.642857142857,419.73333333333335,416.0,424.0,430.0,430.0
13375.0,2019-08-09,11675.0,11650.0,11678.57142857143,11625.0,11760.204081632652,420.2,416.0,425.0,430.0,430.0
13350.0,2019-08-10,11700.0,11675.0,11657.142857142857,11650.0,11752.04081632653,420.6666666666667,416.0,426.0,430.0,430.0
13250.0,2019-08-11,11700.0,11700.0,11657.142857142857,11650.0,11743.367346938776,421.1333333333333,416.0,427.0,430.0,430.0
13247.619047619048,2019-08-12,11707.142857142857,11700.0,11672.448979591836,11675.0,11734.69387755102,421.6,416.0,428.0,430.0,430.0
13245.238095238095,2019-08-13,11714.285714285714,11707.142857142857,11685.204081632652,11700.0,11726.020408163266,422.06666666666666,416.0,429.0,430.0,430.0
13242.857142857143,2019-08-14,11721.42857142857,11714.285714285714,11695.408163265309,11700.0,11717.346938775509,422.53333333333336,416.0,430.0,430.0,430.0
13240.47619047619,2019-08-15,11728.57142857143,11721.42857142857,11706.632653061224,11707.142857142857,11708.673469387755,423.0,416.0,430.0,430.0,430.0
13238.09523809524,2019-08-16,11735.714285714286,11728.57142857143,11715.30612244898,11714.285714285714,11696.938775510203,423.4666666666666,416.0,430.0,430.0,430.0
13235.714285714286,2019-08-17,11742.857142857143,11735.714285714286,11721.42857142857,11721.42857142857,11689.285714285714,423.9333333333333,416.0,430.0,430.0,430.0
13233.333333333334,2019-08-18,11750.0,11742.857142857143,11728.57142857143,11728.57142857143,11692.857142857143,424.4,416.0,430.0,430.0,430.0
13230.952380952382,2019-08-19,11757.142857142857,11750.0,11735.714285714286,11735.714285714286,11704.081632653062,424.8666666666667,416.0,430.0,430.0,430.0
13228.57142857143,2019-08-20,11764.285714285714,11757.142857142857,11742.857142857143,11742.857142857143,11714.030612244898,425.3333333333333,416.0,430.0,430.0,430.0
13226.190476190475,2019-08-21,11771.42857142857,11764.285714285714,11750.0,11750.0,11722.704081632652,425.8,416.0,430.0,430.0,430.0
13223.809523809525,2019-08-22,11778.57142857143,11771.42857142857,11757.142857142857,11757.142857142857,11731.88775510204,426.26666666666665,416.0,430.0,430.0,430.0
13221.42857142857,2019-08-23,11785.714285714286,11778.57142857143,11764.285714285714,11764.285714285714,11739.795918367348,426.73333333333335,416.0,430.0,430.0,430.0
13219.047619047618,2019-08-24,11792.857142857143,11785.714285714286,11771.42857142857,11771.42857142857,11746.42857142857,427.2,416.0,430.0,430.0,430.0
13216.666666666666,2019-08-25,11800.0,11792.857142857143,11778.57142857143,11778.57142857143,11753.57142857143,427.6666666666667,416.0,430.0,430.0,430.0
13214.285714285714,2019-08-26,11807.142857142857,11800.0,11785.714285714286,11785.714285714286,11760.714285714286,428.1333333333333,416.0,430.0,430.0,430.0
13211.90476190476,2019-08-27,11814.285714285714,11807.142857142857,11792.857142857143,11792.857142857143,11767.857142857143,428.6,416.0,430.0,430.0,430.0
13209.52380952381,2019-08-28,11821.42857142857,11814.285714285714,11800.0,11800.0,11775.0,429.06666666666666,416.0,430.0,430.0,430.0
13207.142857142857,2019-08-29,11828.57142857143,11821.42857142857,11807.142857142857,11807.142857142857,11782.142857142857,429.53333333333336,416.0,430.0,430.0,430.0
13204.761904761905,2019-08-30,11835.714285714286,11828.57142857143,11814.285714285714,11814.285714285714,11789.285714285714,430.0,416.0,430.0,430.0,430.0
13202.380952380952,2019-08-31,11842.857142857143,11835.714285714286,11821.42857142857,11821.42857142857,11796.42857142857,430.0,430.0,430.0,430.0,430.0
13200.0,2019-09-01,11850.0,11842.857142857143,11828.57142857143,11828.57142857143,11803.57142857143,429.9,430.0,429.7857142857143,430.0,427.0
13200.0,2019-09-02,11800.0,11850.0,11827.551020408164,11835.714285714286,11806.632653061224,429.8,430.0,429.57142857142856,430.0,427.0
13200.0,2019-09-03,11750.0,11800.0,11818.367346938776,11842.857142857143,11805.61224489796,429.7,430.0,429.3571428571428,430.0,427.0
13200.0,2019-09-04,11700.0,11750.0,11801.020408163266,11850.0,11800.510204081633,429.6,430.0,429.1428571428572,430.0,427.0
13650.0,2019-09-05,11600.0,11700.0,11768.367346938776,11800.0,11787.755102040815,429.5,430.0,428.9285714285714,430.0,427.0
13750.0,2019-09-06,11625.0,11600.0,11738.26530612245,11750.0,11776.27551020408,429.4,430.0,428.7142857142857,430.0,427.0
13850.0,2019-09-07,11650.0,11625.0,11710.714285714286,11700.0,11766.07142857143,429.3,430.0,428.5,430.0,427.0
13400.0,2019-09-08,11650.0,11650.0,11682.142857142857,11600.0,11755.357142857143,429.2,430.0,428.2857142857143,427.0,427.0
13350.0,2019-09-09,11650.0,11650.0,11660.714285714286,11625.0,11744.132653061224,429.1,430.0,428.07142857142856,427.0,427.0
13350.0,2019-09-10,11700.0,11650.0,11653.57142857143,11650.0,11735.969387755102,429.0,430.0,427.8571428571428,427.0,427.0
13350.0,2019-09-11,11675.0,11700.0,11650.0,11650.0,11725.510204081633,428.9,430.0,427.6428571428572,427.0,427.0
13350.0,2019-09-12,11650.0,11675.0,11657.142857142857,11650.0,11712.755102040815,428.8,430.0,427.4285714285714,427.0,427.0
13342.105263157897,2019-09-13,11660.526315789471,11650.0,11662.21804511278,11700.0,11700.241675617614,428.7,430.0,427.2142857142857,427.0,427.0
13334.21052631579,2019-09-14,11671.052631578948,11660.526315789471,11665.225563909777,11675.0,11687.96992481203,428.6,430.0,427.0,427.0,427.0
13326.315789473683,2019-09-15,11681.578947368422,11671.052631578948,11669.736842105263,11650.0,11675.93984962406,428.5,430.0,427.0,427.0,427.0
13318.421052631578,2019-09-16,11692.105263157897,11681.578947368422,11675.751879699248,11660.526315789471,11668.233082706767,428.4,430.0,427.0,427.0,427.0
13310.526315789471,2019-09-17,11702.631578947368,11692.105263157897,11676.127819548872,11671.052631578948,11664.84962406015,428.3,430.0,427.0,427.0,427.0
13302.631578947368,2019-09-18,11713.157894736842,11702.631578947368,11681.578947368422,11681.578947368422,11665.789473684212,428.2,430.0,427.0,427.0,427.0
13294.736842105263,2019-09-19,11723.684210526317,11713.157894736842,11692.105263157897,11692.105263157897,11674.624060150376,428.1,430.0,427.0,427.0,427.0
13286.842105263158,2019-09-20,11734.21052631579,11723.684210526317,11702.63157894737,11702.631578947368,11682.424812030076,428.0,430.0,427.0,427.0,427.0
13278.947368421052,2019-09-21,11744.736842105263,11734.21052631579,11713.157894736843,11713.157894736842,11689.19172932331,427.9,430.0,427.0,427.0,427.0
13271.052631578948,2019-09-22,11755.263157894737,11744.736842105263,11723.684210526317,11723.684210526317,11696.71052631579,427.8,430.0,427.0,427.0,427.0
13263.157894736842,2019-09-23,11765.78947368421,11755.263157894737,11734.21052631579,11734.21052631579,11704.981203007515,427.7,430.0,427.0,427.0,427.0
13255.263157894737,2019-09-24,11776.315789473683,11765.78947368421,11744.736842105263,11744.736842105263,11710.432330827069,427.6,430.0,427.0,427.0,427.0
13247.368421052632,2019-09-25,11786.842105263158,11776.315789473683,11755.263157894737,11755.263157894737,11718.421052631578,427.5,430.0,427.0,427.0,427.0
13239.473684210529,2019-09-26,11797.368421052632,11786.842105263158,11765.78947368421,11765.78947368421,11728.947368421052,427.4,430.0,427.0,427.0,427.0
13231.578947368422,2019-09-27,11807.894736842103,11797.368421052632,11776.315789473683,11776.315789473683,11739.473684210529,427.3,430.0,427.0,427.0,427.0
13223.684210526317,2019-09-28,11818.421052631578,11807.894736842103,11786.842105263158,11786.842105263158,11750.0,427.2,430.0,427.0,427.0,427.0
13215.78947368421,2019-09-29,11828.947368421052,11818.421052631578,11797.36842105263,11797.368421052632,11760.526315789471,427.1,430.0,427.0,427.0,427.0
13207.894736842103,2019-09-30,11839.473684210529,11828.947368421052,11807.894736842103,11807.894736842103,11771.052631578948,427.0,430.0,427.0,427.0,427.0
13200.0,2019-10-01,11850.0,11839.473684210529,11818.421052631578,11818.421052631578,11781.578947368422,426.9,427.0,426.7857142857143,427.0,424.0
13200.0,2019-10-02,11800.0,11850.0,11820.3007518797,11828.947368421052,11787.781954887218,426.8,427.0,426.57142857142856,427.0,424.0
13200.0,2019-10-03,11750.0,11800.0,11813.533834586467,11839.473684210529,11789.66165413534,426.7,427.0,426.3571428571428,427.0,424.0
13200.0,2019-10-04,11700.0,11750.0,11798.12030075188,11850.0,11787.21804511278,426.6,427.0,426.1428571428572,427.0,424.0
13700.0,2019-10-05,11650.0,11700.0,11774.06015037594,11800.0,11780.451127819548,426.5,427.0,425.9285714285714,427.0,424.0
13850.0,2019-10-06,11600.0,11650.0,11741.353383458649,11750.0,11769.360902255636,426.4,427.0,425.7142857142857,427.0,424.0
13850.0,2019-10-07,11650.0,11600.0,11714.285714285714,11700.0,11761.09022556391,426.3,427.0,425.5,427.0,424.0
13600.0,2019-10-08,11650.0,11650.0,11685.714285714286,11650.0,11752.067669172931,426.2,427.0,425.2857142857143,424.0,424.0
13350.0,2019-10-09,11650.0,11650.0,11664.285714285714,11600.0,11742.293233082706,426.1,427.0,425.07142857142856,424.0,424.0
13350.0,2019-10-10,11700.0,11650.0,11657.142857142857,11650.0,11735.33834586466,426.0,427.0,424.8571428571428,424.0,424.0
13350.0,2019-10-11,11700.0,11700.0,11657.142857142857,11650.0,11727.631578947368,425.9,427.0,424.6428571428572,424.0,424.0
13350.0,2019-10-12,11700.0,11700.0,11664.285714285714,11650.0,11719.172932330826,425.8,427.0,424.4285714285714,424.0,424.0
13342.5,2019-10-13,11707.5,11700.0,11679.642857142857,11700.0,11710.498120300752,425.7,427.0,424.2142857142857,424.0,424.0
13335.0,2019-10-14,11715.0,11707.5,11688.92857142857,11700.0,11701.607142857143,425.6,427.0,424.0,424.0,424.0
13327.5,2019-10-15,11722.5,11715.0,11699.285714285714,11700.0,11692.5,425.5,427.0,424.0,424.0,424.0
13320.0,2019-10-16,11730.0,11722.5,11710.714285714286,11707.5,11687.5,425.4,427.0,424.0,424.0,424.0
13312.5,2019-10-17,11737.5,11730.0,11716.07142857143,11715.0,11686.607142857143,425.3,427.0,424.0,424.0,424.0
13305.0,2019-10-18,11745.0,11737.5,11722.5,11722.5,11689.82142857143,425.2,427.0,424.0,424.0,424.0
13297.5,2019-10-19,11752.5,11745.0,11730.0,11730.0,11697.142857142857,425.1,427.0,424.0,424.0,424.0
13290.0,2019-10-20,11760.0,11752.5,11737.5,11737.5,11708.57142857143,425.0,427.0,424.0,424.0,424.0
13282.5,2019-10-21,11767.5,11760.0,11745.0,11745.0,11716.964285714286,424.9,427.0,424.0,424.0,424.0
13275.0,2019-10-22,11775.0,11767.5,11752.5,11752.5,11725.892857142857,424.8,427.0,424.0,424.0,424.0
13267.5,2019-10-23,11782.5,11775.0,11760.0,11760.0,11735.357142857143,424.7,427.0,424.0,424.0,424.0
13260.0,2019-10-24,11790.0,11782.5,11767.5,11767.5,11741.785714285714,424.6,427.0,424.0,424.0,424.0
13252.5,2019-10-25,11797.5,11790.0,11775.0,11775.0,11748.75,424.5,427.0,424.0,424.0,424.0
13245.0,2019-10-26,11805.0,11797.5,11782.5,11782.5,11756.25,424.4,427.0,424.0,424.0,424.0
13237.5,2019-10-27,11812.5,11805.0,11790.0,11790.0,11763.75,424.3,427.0,424.0,424.0,424.0
13230.0,2019-10-28,11820.0,11812.5,11797.5,11797.5,11771.25,424.2,427.0,424.0,424.0,424.0
13222.5,2019-10-29,11827.5,11820.0,11805.0,11805.0,11778.75,424.1,427.0,424.0,424.0,424.0
13215.0,2019-10-30,11835.0,11827.5,11812.5,11812.5,11786.25,424.0,427.0,424.0,424.0,424.0
13207.5,2019-10-31,11842.5,11835.0,11820.0,11820.0,11793.75,424.0,424.0,424.0,424.0,424.0
13200.0,2019-11-01,11850.0,11842.5,11827.5,11827.5,11801.25,423.9,424.0,423.7857142857143,424.0,421.0
13250.0,2019-11-02,11900.0,11850.0,11841.07142857143,11835.0,11811.785714285714,423.8,424.0,423.57142857142856,424.0,421.0
13200.0,2019-11-03,11800.0,11900.0,11839.285714285714,11842.5,11814.642857142857,423.7,424.0,423.3571428571428,424.0,421.0
13200.0,2019-11-04,11700.0,11800.0,11822.142857142857,11850.0,11809.82142857143,423.6,424.0,423.1428571428572,424.0,421.0
13525.0,2019-11-05,11675.0,11700.0,11800.357142857143,11900.0,11802.67857142857,423.5,424.0,422.9285714285714,424.0,421.0
13850.0,2019-11-06,11650.0,11675.0,11773.92857142857,11800.0,11793.214285714286,423.4,424.0,422.7142857142857,424.0,421.0
13800.0,2019-11-07,11650.0,11650.0,11746.42857142857,11700.0,11783.214285714286,423.3,424.0,422.5,424.0,421.0
13575.0,2019-11-08,11650.0,11650.0,11717.857142857143,11675.0,11772.67857142857,423.2,424.0,422.2857142857143,421.0,421.0
13350.0,2019-11-09,11650.0,11650.0,11682.142857142857,11650.0,11761.607142857143,423.1,424.0,422.07142857142856,421.0,421.0
13350.0,2019-11-10,11700.0,11650.0,11667.857142857143,11650.0,11753.57142857143,423.0,424.0,421.8571428571428,421.0,421.0
13250.0,2019-11-11,11700.0,11700.0,11667.857142857143,11650.0,11745.0,422.9,424.0,421.6428571428572,421.0,421.0
13350.0,2019-11-12,11750.0,11700.0,11678.57142857143,11650.0,11739.464285714286,422.8,424.0,421.4285714285714,421.0,421.0
13345.0,2019-11-13,11757.5,11750.0,11693.92857142857,11700.0,11733.92857142857,422.7,424.0,421.2142857142857,421.0,421.0
13340.0,2019-11-14,11765.0,11757.5,11710.357142857143,11700.0,11728.392857142857,422.6,424.0,421.0,421.0,421.0
13335.0,2019-11-15,11772.5,11765.0,11727.857142857143,11750.0,11722.857142857143,422.5,424.0,421.0,421.0,421.0
13330.0,2019-11-16,11780.0,11772.5,11746.42857142857,11757.5,11714.285714285714,422.4,424.0,421.0,421.0,421.0
13325.0,2019-11-17,11787.5,11780.0,11758.92857142857,11765.0,11713.392857142857,422.3,424.0,421.0,421.0,421.0
13320.0,2019-11-18,11795.0,11787.5,11772.5,11772.5,11720.17857142857,422.2,424.0,421.0,421.0,421.0
13315.0,2019-11-19,11802.5,11795.0,11780.0,11780.0,11729.285714285714,422.1,424.0,421.0,421.0,421.0
13310.0,2019-11-20,11810.0,11802.5,11787.5,11787.5,11740.714285714286,422.0,424.0,421.0,421.0,421.0
13305.0,2019-11-21,11817.5,11810.0,11795.0,11795.0,11752.67857142857,421.9,424.0,421.0,421.0,421.0
13300.0,2019-11-22,11825.0,11817.5,11802.5,11802.5,11765.17857142857,421.8,424.0,421.0,421.0,421.0
13295.0,2019-11-23,11832.5,11825.0,11810.0,11810.0,11778.214285714286,421.7,424.0,421.0,421.0,421.0
13290.0,2019-11-24,11840.0,11832.5,11817.5,11817.5,11788.214285714286,421.6,424.0,421.0,421.0,421.0
13285.0,2019-11-25,11847.5,11840.0,11825.0,11825.0,11798.75,421.5,424.0,421.0,421.0,421.0
13280.0,2019-11-26,11855.0,11847.5,11832.5,11832.5,11806.25,421.4,424.0,421.0,421.0,421.0
13275.0,2019-11-27,11862.5,11855.0,11840.0,11840.0,11813.75,421.3,424.0,421.0,421.0,421.0
13270.0,2019-11-28,11870.0,11862.5,11847.5,11847.5,11821.25,421.2,424.0,421.0,421.0,421.0
13265.0,2019-11-29,11877.5,11870.0,11855.0,11855.0,11828.75,421.1,424.0,421.0,421.0,421.0
13260.0,2019-11-30,11885.0,11877.5,11862.5,11862.5,11836.25,421.0,424.0,421.0,421.0,421.0
13255.0,2019-12-01,11892.5,11885.0,11870.0,11870.0,11843.75,421.3666666666667,421.0,421.7857142857143,421.0,432.0
13250.0,2019-12-02,11900.0,11892.5,11877.5,11877.5,11851.25,421.73333333333335,421.0,422.57142857142856,421.0,432.0
13200.0,2019-12-03,11800.0,11900.0,11869.642857142857,11885.0,11851.07142857143,422.1,421.0,423.3571428571428,421.0,432.0
13200.0,2019-12-04,11700.0,11800.0,11846.42857142857,11892.5,11843.214285714286,422.4666666666666,421.0,424.1428571428572,421.0,432.0
13525.0,2019-12-05,11650.0,11700.0,11815.0,11900.0,11831.25,422.8333333333333,421.0,424.9285714285714,421.0,432.0
13850.0,2019-12-06,11600.0,11650.0,11775.357142857143,11800.0,11815.17857142857,423.2,421.0,425.7142857142857,421.0,432.0
13800.0,2019-12-07,11650.0,11600.0,11741.785714285714,11700.0,11802.142857142857,423.56666666666666,421.0,426.5,421.0,432.0
13400.0,2019-12-08,11650.0,11650.0,11707.142857142857,11650.0,11788.57142857143,423.9333333333333,421.0,427.2857142857143,432.0,432.0
13350.0,2019-12-09,11650.0,11650.0,11671.42857142857,11600.0,11774.464285714286,424.3,421.0,428.07142857142856,432.0,432.0
13325.0,2019-12-10,11675.0,11650.0,11653.57142857143,11650.0,11761.607142857143,424.6666666666667,421.0,428.8571428571428,432.0,432.0
13300.0,2019-12-11,11700.0,11675.0,11653.57142857143,11650.0,11750.0,425.03333333333336,421.0,429.6428571428572,432.0,432.0
13350.0,2019-12-12,11700.0,11700.0,11660.714285714286,11650.0,11737.857142857143,425.4,421.0,430.4285714285714,432.0,432.0
13376.08695652174,2019-12-13,11706.521739130434,11700.0,11675.931677018632,11675.0,11725.644409937888,425.76666666666665,421.0,431.2142857142857,432.0,432.0
13402.173913043478,2019-12-14,11713.04347826087,11706.521739130434,11684.937888198756,11700.0,11713.361801242236,426.1333333333333,421.0,432.0,432.0,432.0
