date,harga_beras_kateng,harga_beras_nasional,global_price
2019-01-02,13200.0,11900.0,410.0
2019-01-03,13200.0,11850.0,410.0
2019-01-04,13250.0,11700.0,410.0
2019-01-05,13450.0,11550.0,410.0
2019-01-06,13650.0,11600.0,410.0
2019-01-07,13850.0,11650.0,410.0
2019-01-08,13250.0,11650.0,410.0
2019-01-09,13300.0,11650.0,410.0
2019-01-10,13350.0,11650.0,410.0
2019-01-11,13250.0,11700.0,410.0
2019-01-12,13250.0,11704.761904761905,410.0
2019-01-13,13250.0,11709.52380952381,410.0
2019-01-14,13250.0,11714.285714285714,410.0
2019-01-15,13250.0,11719.047619047618,410.0
2019-01-16,13250.0,11723.809523809525,410.0
2019-01-17,13250.0,11728.57142857143,410.0
2019-01-18,13250.0,11733.333333333334,410.0
2019-01-19,13250.0,11738.09523809524,410.0
2019-01-20,13250.0,11742.857142857143,410.0
2019-01-21,13250.0,11747.619047619048,410.0
2019-01-22,13250.0,11752.380952380952,410.0
2019-01-23,13250.0,11757.142857142857,410.0
2019-01-24,13250.0,11761.90476190476,410.0
2019-01-25,13250.0,11766.666666666666,410.0
2019-01-26,13250.0,11771.42857142857,410.0
2019-01-27,13250.0,11776.190476190475,410.0
2019-01-28,13250.0,11780.952380952382,410.0
2019-01-29,13250.0,11785.714285714286,410.0
2019-01-30,13250.0,11790.47619047619,410.0
2019-01-31,13250.0,11795.238095238095,410.0
2019-02-01,13250.0,11800.0,408.0
2019-02-02,13250.0,11783.333333333334,408.0
2019-02-03,13250.0,11766.666666666666,408.0
2019-02-04,13250.0,11750.0,408.0
2019-02-05,13500.0,11650.0,408.0
2019-02-06,13675.0,11650.0,408.0
2019-02-07,13850.0,11650.0,408.0
2019-02-08,13400.0,11650.0,408.0
2019-02-09,13400.0,11650.0,408.0
2019-02-10,13350.0,11700.0,408.0
2019-02-11,13325.0,11700.0,408.0
2019-02-12,13300.0,11700.0,408.0
2019-02-13,13297.058823529413,11705.882352941177,408.0
2019-02-14,13294.117647058823,11711.764705882351,408.0
2019-02-15,13291.176470588236,11717.64705882353,408.0
2019-02-16,13288.235294117649,11723.529411764706,408.0
2019-02-17,13285.29411764706,11729.411764705885,408.0
2019-02-18,13282.35294117647,11735.29411764706,408.0
2019-02-19,13279.411764705885,11741.176470588236,408.0
2019-02-20,13276.470588235294,11747.058823529413,408.0
2019-02-21,13273.529411764706,11752.941176470587,408.0
2019-02-22,13270.588235294115,11758.823529411764,408.0
2019-02-23,13267.64705882353,11764.70588235294,408.0
2019-02-24,13264.70588235294,11770.588235294115,408.0
2019-02-25,13261.764705882351,11776.470588235294,408.0
2019-02-26,13258.823529411764,11782.35294117647,408.0
2019-02-27,13255.882352941177,11788.235294117649,408.0
2019-02-28,13252.941176470587,11794.117647058823,408.0
2019-03-01,13250.0,11800.0,406.0
2019-03-02,13312.5,11600.0,406.0
2019-03-03,13375.0,11400.0,406.0
2019-03-04,13437.5,11200.0,406.0
2019-03-05,13500.0,11600.0,406.0
2019-03-06,13850.0,11600.0,406.0
2019-03-07,13850.0,11650.0,406.0
2019-03-08,13625.0,11650.0,406.0
2019-03-09,13400.0,11650.0,406.0
2019-03-10,13350.0,11700.0,406.0
2019-03-11,13350.0,11700.0,406.0
2019-03-12,13350.0,11700.0,406.0
2019-03-13,13345.0,11707.5,406.0
2019-03-14,13340.0,11715.0,406.0
2019-03-15,13335.0,11722.5,406.0
2019-03-16,13330.0,11730.0,406.0
2019-03-17,13325.0,11737.5,406.0
2019-03-18,13320.0,11745.0,406.0
2019-03-19,13315.0,11752.5,406.0
2019-03-20,13310.0,11760.0,406.0
2019-03-21,13305.0,11767.5,406.0
2019-03-22,13300.0,11775.0,406.0
2019-03-23,13295.0,11782.5,406.0
2019-03-24,13290.0,11790.0,406.0
2019-03-25,13285.0,11797.5,406.0
2019-03-26,13280.0,11805.0,406.0
2019-03-27,13275.0,11812.5,406.0
2019-03-28,13270.0,11820.0,406.0
2019-03-29,13265.0,11827.5,406.0
2019-03-30,13260.0,11835.0,406.0
2019-03-31,13255.0,11842.5,406.0
2019-04-01,13250.0,11850.0,413.0
2019-04-02,13200.0,11900.0,413.0
2019-04-03,13200.0,11850.0,413.0
2019-04-04,13250.0,11700.0,413.0
2019-04-05,13550.0,11650.0,413.0
2019-04-06,13850.0,11600.0,413.0
2019-04-07,13850.0,11700.0,413.0
2019-04-08,13625.0,11675.0,413.0
2019-04-09,13400.0,11650.0,413.0
2019-04-10,13350.0,11700.0,413.0
2019-04-11,13250.0,11700.0,413.0
2019-04-12,13350.0,11700.0,413.0
2019-04-13,13342.857142857143,11670.0,413.0
2019-04-14,13335.714285714286,11640.0,413.0
2019-04-15,13328.57142857143,11610.0,413.0
2019-04-16,13321.42857142857,11580.0,413.0
2019-04-17,13314.285714285714,11550.0,413.0
2019-04-18,13307.142857142857,11520.0,413.0
2019-04-19,13300.0,11490.0,413.0
2019-04-20,13292.857142857143,11460.0,413.0
2019-04-21,13285.714285714286,11430.0,413.0
2019-04-22,13278.57142857143,11400.0,413.0
2019-04-23,13271.42857142857,11370.0,413.0
2019-04-24,13264.285714285714,11340.0,413.0
2019-04-25,13257.142857142857,11310.0,413.0
2019-04-26,13250.0,11280.0,413.0
2019-04-27,13242.857142857143,11250.0,413.0
2019-04-28,13235.714285714286,11220.0,413.0
2019-04-29,13228.57142857143,11190.0,413.0
2019-04-30,13221.42857142857,11160.0,413.0
2019-05-01,13214.285714285714,11130.0,409.0
2019-05-02,13207.142857142857,11100.0,409.0
2019-05-03,13200.0,11800.0,409.0
2019-05-04,13250.0,11700.0,409.0
2019-05-05,13450.0,11683.333333333334,409.0
2019-05-06,13650.0,11666.666666666666,409.0
2019-05-07,13850.0,11650.0,409.0
2019-05-08,13400.0,11650.0,409.0
2019-05-09,13400.0,11650.0,409.0
2019-05-10,13325.0,11675.0,409.0
2019-05-11,13250.0,11700.0,409.0
2019-05-12,13350.0,11700.0,409.0
2019-05-13,13345.238095238095,11709.52380952381,409.0
2019-05-14,13340.47619047619,11719.047619047618,409.0
2019-05-15,13335.714285714286,11728.57142857143,409.0
2019-05-16,13330.952380952382,11738.09523809524,409.0
2019-05-17,13326.190476190475,11747.619047619048,409.0
2019-05-18,13321.42857142857,11757.142857142857,409.0
2019-05-19,13316.666666666666,11766.666666666666,409.0
2019-05-20,13311.90476190476,11776.190476190475,409.0
2019-05-21,13307.142857142857,11785.714285714286,409.0
2019-05-22,13302.380952380952,11795.238095238095,409.0
2019-05-23,13297.619047619048,11804.761904761905,409.0
2019-05-24,13292.857142857143,11814.285714285714,409.0
2019-05-25,13288.09523809524,11823.809523809525,409.0
2019-05-26,13283.333333333334,11833.333333333334,409.0
2019-05-27,13278.57142857143,11842.857142857143,409.0
2019-05-28,13273.809523809525,11852.380952380952,409.0
2019-05-29,13269.047619047618,11861.90476190476,409.0
2019-05-30,13264.285714285714,11871.42857142857,409.0
2019-05-31,13259.52380952381,11880.952380952382,409.0
2019-06-01,13254.761904761905,11890.47619047619,409.0
2019-06-02,13250.0,11900.0,409.0
2019-06-03,13200.0,11850.0,409.0
2019-06-04,13375.0,11750.0,409.0
2019-06-05,13550.0,11650.0,409.0
2019-06-06,13500.0,13100.0,409.0
2019-06-07,13450.0,12375.0,409.0
2019-06-08,13400.0,11650.0,409.0
2019-06-09,13400.0,11650.0,409.0
2019-06-10,13325.0,11675.0,409.0
2019-06-11,13250.0,11700.0,409.0
2019-06-12,13350.0,11700.0,409.0
2019-06-13,13344.736842105263,11705.263157894737,409.0
2019-06-14,13339.473684210529,11710.526315789471,409.0
2019-06-15,13334.21052631579,11715.78947368421,409.0
2019-06-16,13328.947368421052,11721.052631578948,409.0
2019-06-17,13323.684210526317,11726.315789473683,409.0
2019-06-18,13318.421052631578,11731.578947368422,409.0
2019-06-19,13313.157894736842,11736.842105263158,409.0
2019-06-20,13307.894736842103,11742.105263157897,409.0
2019-06-21,13302.631578947368,11747.368421052632,409.0
2019-06-22,13297.368421052632,11752.631578947368,409.0
2019-06-23,13292.105263157897,11757.894736842103,409.0
2019-06-24,13286.842105263158,11763.157894736842,409.0
2019-06-25,13281.578947368422,11768.421052631578,409.0
2019-06-26,13276.315789473683,11773.684210526317,409.0
2019-06-27,13271.052631578948,11778.947368421052,409.0
2019-06-28,13265.78947368421,11784.21052631579,409.0
2019-06-29,13260.526315789471,11789.473684210529,409.0
2019-06-30,13255.263157894737,11794.736842105263,409.0
2019-07-01,13250.0,11800.0,416.0
2019-07-02,13250.0,11900.0,416.0
2019-07-03,13383.333333333334,10900.0,416.0
2019-07-04,13516.666666666666,11250.0,416.0
2019-07-05,13650.0,11600.0,416.0
2019-07-06,13566.666666666666,11500.0,416.0
2019-07-07,13483.333333333334,11575.0,416.0
2019-07-08,13400.0,11650.0,416.0
2019-07-09,13375.0,11675.0,416.0
2019-07-10,13350.0,11700.0,416.0
2019-07-11,13250.0,11700.0,416.0
2019-07-12,13247.619047619048,11707.142857142857,416.0
2019-07-13,13245.238095238095,11714.285714285714,416.0
2019-07-14,13242.857142857143,11721.42857142857,416.0
2019-07-15,13240.47619047619,11728.57142857143,416.0
2019-07-16,13238.09523809524,11735.714285714286,416.0
2019-07-17,13235.714285714286,11742.857142857143,416.0
2019-07-18,13233.333333333334,11750.0,416.0
2019-07-19,13230.952380952382,11757.142857142857,416.0
2019-07-20,13228.57142857143,11764.285714285714,416.0
2019-07-21,13226.190476190475,11771.42857142857,416.0
2019-07-22,13223.809523809525,11778.57142857143,416.0
2019-07-23,13221.42857142857,11785.714285714286,416.0
2019-07-24,13219.047619047618,11792.857142857143,416.0
2019-07-25,13216.666666666666,11800.0,416.0
2019-07-26,13214.285714285714,11807.142857142857,416.0
2019-07-27,13211.90476190476,11814.285714285714,416.0
2019-07-28,13209.52380952381,11821.42857142857,416.0
2019-07-29,13207.142857142857,11828.57142857143,416.0
2019-07-30,13204.761904761905,11835.714285714286,416.0
2019-07-31,13202.380952380952,11842.857142857143,416.0
2019-08-01,13200.0,11850.0,430.0
2019-08-02,13250.0,11900.0,430.0
2019-08-03,13200.0,11850.0,430.0
2019-08-04,13200.0,11700.0,430.0
2019-08-05,13650.0,11600.0,430.0
2019-08-06,13750.0,11625.0,430.0
2019-08-07,13850.0,11650.0,430.0
2019-08-08,13400.0,11650.0,430.0
2019-08-09,13375.0,11675.0,430.0
2019-08-10,13350.0,11700.0,430.0
2019-08-11,13250.0,11700.0,430.0
2019-08-12,13247.619047619048,11707.142857142857,430.0
2019-08-13,13245.238095238095,11714.285714285714,430.0
2019-08-14,13242.857142857143,11721.42857142857,430.0
2019-08-15,13240.47619047619,11728.57142857143,430.0
2019-08-16,13238.09523809524,11735.714285714286,430.0
2019-08-17,13235.714285714286,11742.857142857143,430.0
2019-08-18,13233.333333333334,11750.0,430.0
2019-08-19,13230.952380952382,11757.142857142857,430.0
2019-08-20,13228.57142857143,11764.285714285714,430.0
2019-08-21,13226.190476190475,11771.42857142857,430.0
2019-08-22,13223.809523809525,11778.57142857143,430.0
2019-08-23,13221.42857142857,11785.714285714286,430.0
2019-08-24,13219.047619047618,11792.857142857143,430.0
2019-08-25,13216.666666666666,11800.0,430.0
2019-08-26,13214.285714285714,11807.142857142857,430.0
2019-08-27,13211.90476190476,11814.285714285714,430.0
2019-08-28,13209.52380952381,11821.42857142857,430.0
2019-08-29,13207.142857142857,11828.57142857143,430.0
2019-08-30,13204.761904761905,11835.714285714286,430.0
2019-08-31,13202.380952380952,11842.857142857143,430.0
2019-09-01,13200.0,11850.0,427.0
2019-09-02,13200.0,11800.0,427.0
2019-09-03,13200.0,11750.0,427.0
2019-09-04,13200.0,11700.0,427.0
2019-09-05,13650.0,11600.0,427.0
2019-09-06,13750.0,11625.0,427.0
2019-09-07,13850.0,11650.0,427.0
2019-09-08,13400.0,11650.0,427.0
2019-09-09,13350.0,11650.0,427.0
2019-09-10,13350.0,11700.0,427.0
2019-09-11,13350.0,11675.0,427.0
2019-09-12,13350.0,11650.0,427.0
2019-09-13,13342.105263157897,11660.526315789471,427.0
2019-09-14,13334.21052631579,11671.052631578948,427.0
2019-09-15,13326.315789473683,11681.578947368422,427.0
2019-09-16,13318.421052631578,11692.105263157897,427.0
2019-09-17,13310.526315789471,11702.631578947368,427.0
2019-09-18,13302.631578947368,11713.157894736842,427.0
2019-09-19,13294.736842105263,11723.684210526317,427.0
2019-09-20,13286.842105263158,11734.21052631579,427.0
2019-09-21,13278.947368421052,11744.736842105263,427.0
2019-09-22,13271.052631578948,11755.263157894737,427.0
2019-09-23,13263.157894736842,11765.78947368421,427.0
2019-09-24,13255.263157894737,11776.315789473683,427.0
2019-09-25,13247.368421052632,11786.842105263158,427.0
2019-09-26,13239.473684210529,11797.368421052632,427.0
2019-09-27,13231.578947368422,11807.894736842103,427.0
2019-09-28,13223.684210526317,11818.421052631578,427.0
2019-09-29,13215.78947368421,11828.947368421052,427.0
2019-09-30,13207.894736842103,11839.473684210529,427.0
2019-10-01,13200.0,11850.0,424.0
2019-10-02,13200.0,11800.0,424.0
2019-10-03,13200.0,11750.0,424.0
2019-10-04,13200.0,11700.0,424.0
2019-10-05,13700.0,11650.0,424.0
2019-10-06,13850.0,11600.0,424.0
2019-10-07,13850.0,11650.0,424.0
2019-10-08,13600.0,11650.0,424.0
2019-10-09,13350.0,11650.0,424.0
2019-10-10,13350.0,11700.0,424.0
2019-10-11,13350.0,11700.0,424.0
2019-10-12,13350.0,11700.0,424.0
2019-10-13,13342.5,11707.5,424.0
2019-10-14,13335.0,11715.0,424.0
2019-10-15,13327.5,11722.5,424.0
2019-10-16,13320.0,11730.0,424.0
2019-10-17,13312.5,11737.5,424.0
2019-10-18,13305.0,11745.0,424.0
2019-10-19,13297.5,11752.5,424.0
2019-10-20,13290.0,11760.0,424.0
2019-10-21,13282.5,11767.5,424.0
2019-10-22,13275.0,11775.0,424.0
2019-10-23,13267.5,11782.5,424.0
2019-10-24,13260.0,11790.0,424.0
2019-10-25,13252.5,11797.5,424.0
2019-10-26,13245.0,11805.0,424.0
2019-10-27,13237.5,11812.5,424.0
2019-10-28,13230.0,11820.0,424.0
2019-10-29,13222.5,11827.5,424.0
2019-10-30,13215.0,11835.0,424.0
2019-10-31,13207.5,11842.5,424.0
2019-11-01,13200.0,11850.0,421.0
2019-11-02,13250.0,11900.0,421.0
2019-11-03,13200.0,11800.0,421.0
2019-11-04,13200.0,11700.0,421.0
2019-11-05,13525.0,11675.0,421.0
2019-11-06,13850.0,11650.0,421.0
2019-11-07,13800.0,11650.0,421.0
2019-11-08,13575.0,11650.0,421.0
2019-11-09,13350.0,11650.0,421.0
2019-11-10,13350.0,11700.0,421.0
2019-11-11,13250.0,11700.0,421.0
2019-11-12,13350.0,11750.0,421.0
2019-11-13,13345.0,11757.5,421.0
2019-11-14,13340.0,11765.0,421.0
2019-11-15,13335.0,11772.5,421.0
2019-11-16,13330.0,11780.0,421.0
2019-11-17,13325.0,11787.5,421.0
2019-11-18,13320.0,11795.0,421.0
2019-11-19,13315.0,11802.5,421.0
2019-11-20,13310.0,11810.0,421.0
2019-11-21,13305.0,11817.5,421.0
2019-11-22,13300.0,11825.0,421.0
2019-11-23,13295.0,11832.5,421.0
2019-11-24,13290.0,11840.0,421.0
2019-11-25,13285.0,11847.5,421.0
2019-11-26,13280.0,11855.0,421.0
2019-11-27,13275.0,11862.5,421.0
2019-11-28,13270.0,11870.0,421.0
2019-11-29,13265.0,11877.5,421.0
2019-11-30,13260.0,11885.0,421.0
2019-12-01,13255.0,11892.5,432.0
2019-12-02,13250.0,11900.0,432.0
2019-12-03,13200.0,11800.0,432.0
2019-12-04,13200.0,11700.0,432.0
2019-12-05,13525.0,11650.0,432.0
2019-12-06,13850.0,11600.0,432.0
2019-12-07,13800.0,11650.0,432.0
2019-12-08,13400.0,11650.0,432.0
2019-12-09,13350.0,11650.0,432.0
2019-12-10,13325.0,11675.0,432.0
2019-12-11,13300.0,11700.0,432.0
2019-12-12,13350.0,11700.0,432.0
2019-12-13,13376.08695652174,11706.521739130434,432.0
2019-12-14,13402.173913043478,11713.04347826087,432.0
2019-12-15,13428.260869565218,11719.565217391304,432.0
2019-12-16,13454.347826086956,11726.08695652174,432.0
2019-12-17,13480.434782608696,11732.608695652174,432.0
2019-12-18,13506.521739130434,11739.130434782608,432.0
2019-12-19,13532.608695652174,11745.652173913044,432.0
2019-12-20,13558.695652173914,11752.173913043478,432.0
2019-12-21,13584.782608695652,11758.695652173914,432.0
2019-12-22,13610.869565217392,11765.217391304348,432.0
2019-12-23,13636.95652173913,11771.739130434782,432.0
2019-12-24,13663.04347826087,11778.260869565218,432.0
2019-12-25,13689.130434782608,11784.782608695652,432.0
2019-12-26,13715.217391304348,11791.304347826086,432.0
2019-12-27,13741.304347826086,11797.826086956522,432.0
2019-12-28,13767.391304347826,11804.347826086956,432.0
2019-12-29,13793.478260869566,11810.869565217392,432.0
2019-12-30,13819.565217391304,11817.391304347826,432.0
2019-12-31,13845.652173913044,11823.91304347826,432.0
2020-01-01,13871.739130434782,11830.434782608696,451.0
2020-01-02,13897.826086956522,11836.95652173913,451.0
2020-01-03,13923.91304347826,11843.478260869566,451.0
2020-01-04,13950.0,11850.0,451.0
2020-01-05,14050.0,12350.0,451.0
2020-01-06,14150.0,11500.0,451.0
2020-01-07,14250.0,11750.0,451.0
2020-01-08,14225.0,11750.0,451.0
2020-01-09,14200.0,11750.0,451.0
2020-01-10,14050.0,11750.0,451.0
2020-01-11,14100.0,11725.0,451.0
2020-01-12,14150.0,11700.0,451.0
2020-01-13,14110.0,11702.5,451.0
2020-01-14,14070.0,11705.0,451.0
2020-01-15,14030.0,11707.5,451.0
2020-01-16,13990.0,11710.0,451.0
2020-01-17,13950.0,11712.5,451.0
2020-01-18,13910.0,11715.0,451.0
2020-01-19,13870.0,11717.5,451.0
2020-01-20,13830.0,11720.0,451.0
2020-01-21,13790.0,11722.5,451.0
2020-01-22,13750.0,11725.0,451.0
2020-01-23,13710.0,11727.5,451.0
2020-01-24,13670.0,11730.0,451.0
2020-01-25,13630.0,11732.5,451.0
2020-01-26,13590.0,11735.0,451.0
2020-01-27,13550.0,11737.5,451.0
2020-01-28,13510.0,11740.0,451.0
2020-01-29,13470.0,11742.5,451.0
2020-01-30,13430.0,11745.0,451.0
2020-01-31,13390.0,11747.5,451.0
2020-02-01,13350.0,11750.0,450.0
2020-02-02,13550.0,11775.0,450.0
2020-02-03,13750.0,11800.0,450.0
2020-02-04,13950.0,11850.0,450.0
2020-02-05,14125.0,11825.0,450.0
2020-02-06,14300.0,11800.0,450.0
2020-02-07,14250.0,11750.0,450.0
2020-02-08,14225.0,11750.0,450.0
2020-02-09,14200.0,11750.0,450.0
2020-02-10,14050.0,11750.0,450.0
2020-02-11,14100.0,11750.0,450.0
2020-02-12,14150.0,11700.0,450.0
2020-02-13,14105.555555555557,11705.555555555557,450.0
2020-02-14,14061.111111111111,11711.111111111111,450.0
2020-02-15,14016.666666666666,11716.666666666666,450.0
2020-02-16,13972.222222222224,11722.222222222224,450.0
2020-02-17,13927.777777777776,11727.777777777776,450.0
2020-02-18,13883.333333333334,11733.333333333334,450.0
2020-02-19,13838.888888888889,11738.888888888889,450.0
2020-02-20,13794.444444444443,11744.444444444443,450.0
2020-02-21,13750.0,11750.0,450.0
2020-02-22,13705.555555555557,11755.555555555557,450.0
2020-02-23,13661.111111111111,11761.111111111111,450.0
2020-02-24,13616.666666666666,11766.666666666666,450.0
2020-02-25,13572.222222222224,11772.222222222224,450.0
2020-02-26,13527.777777777776,11777.777777777776,450.0
2020-02-27,13483.333333333334,11783.333333333334,450.0
2020-02-28,13438.888888888889,11788.888888888889,450.0
2020-02-29,13394.444444444443,11794.444444444443,450.0
2020-03-01,13350.0,11800.0,494.0
2020-03-02,13650.0,11750.0,494.0
2020-03-03,13700.0,11800.0,494.0
2020-03-04,13950.0,11850.0,494.0
2020-03-05,14125.0,11825.0,494.0
2020-03-06,14300.0,11800.0,494.0
2020-03-07,14250.0,11750.0,494.0
2020-03-08,14250.0,11750.0,494.0
2020-03-09,14200.0,11750.0,494.0
2020-03-10,14150.0,11750.0,494.0
2020-03-11,14100.0,11750.0,494.0
2020-03-12,14150.0,11700.0,494.0
2020-03-13,14126.190476190475,11704.761904761905,494.0
2020-03-14,14102.380952380952,11709.52380952381,494.0
2020-03-15,14078.57142857143,11714.285714285714,494.0
2020-03-16,14054.761904761905,11719.047619047618,494.0
2020-03-17,14030.952380952382,11723.809523809525,494.0
2020-03-18,14007.142857142857,11728.57142857143,494.0
2020-03-19,13983.333333333334,11733.333333333334,494.0
2020-03-20,13959.52380952381,11738.09523809524,494.0
2020-03-21,13935.714285714286,11742.857142857143,494.0
2020-03-22,13911.90476190476,11747.619047619048,494.0
2020-03-23,13888.09523809524,11752.380952380952,494.0
2020-03-24,13864.285714285714,11757.142857142857,494.0
2020-03-25,13840.47619047619,11761.90476190476,494.0
2020-03-26,13816.666666666666,11766.666666666666,494.0
2020-03-27,13792.857142857143,11771.42857142857,494.0
2020-03-28,13769.047619047618,11776.190476190475,494.0
2020-03-29,13745.238095238095,11780.952380952382,494.0
2020-03-30,13721.42857142857,11785.714285714286,494.0
2020-03-31,13697.619047619048,11790.47619047619,494.0
2020-04-01,13673.809523809525,11795.238095238095,564.0
2020-04-02,13650.0,11800.0,564.0
2020-04-03,13700.0,11800.0,564.0
2020-04-04,14000.0,11825.0,564.0
2020-04-05,14300.0,11850.0,564.0
2020-04-06,14300.0,11800.0,564.0
2020-04-07,14275.0,11775.0,564.0
2020-04-08,14250.0,11750.0,564.0
2020-04-09,14200.0,11750.0,564.0
2020-04-10,14175.0,11750.0,564.0
2020-04-11,14150.0,11750.0,564.0
2020-04-12,14150.0,11700.0,564.0
2020-04-13,14122.5,11702.5,564.0
2020-04-14,14095.0,11705.0,564.0
2020-04-15,14067.5,11707.5,564.0
2020-04-16,14040.0,11710.0,564.0
2020-04-17,14012.5,11712.5,564.0
2020-04-18,13985.0,11715.0,564.0
2020-04-19,13957.5,11717.5,564.0
2020-04-20,13930.0,11720.0,564.0
2020-04-21,13902.5,11722.5,564.0
2020-04-22,13875.0,11725.0,564.0
2020-04-23,13847.5,11727.5,564.0
2020-04-24,13820.0,11730.0,564.0
2020-04-25,13792.5,11732.5,564.0
2020-04-26,13765.0,11735.0,564.0
2020-04-27,13737.5,11737.5,564.0
2020-04-28,13710.0,11740.0,564.0
2020-04-29,13682.5,11742.5,564.0
2020-04-30,13655.0,11745.0,564.0
2020-05-01,13627.5,11747.5,510.0
2020-05-02,13600.0,11750.0,510.0
2020-05-03,13700.0,11800.0,510.0
2020-05-04,14000.0,11800.0,510.0
2020-05-05,14300.0,11800.0,510.0
2020-05-06,14300.0,11800.0,510.0
2020-05-07,14275.0,11775.0,510.0
2020-05-08,14250.0,11750.0,510.0
2020-05-09,14150.0,11750.0,510.0
2020-05-10,14050.0,11750.0,510.0
2020-05-11,14100.0,11750.0,510.0
2020-05-12,14064.285714285714,11750.0,510.0
2020-05-13,14028.57142857143,11750.0,510.0
2020-05-14,13992.857142857143,11750.0,510.0
2020-05-15,13957.142857142857,11750.0,510.0
2020-05-16,13921.42857142857,11750.0,510.0
2020-05-17,13885.714285714286,11750.0,510.0
2020-05-18,13850.0,11750.0,510.0
2020-05-19,13814.285714285714,11750.0,510.0
2020-05-20,13778.57142857143,11750.0,510.0
2020-05-21,13742.857142857143,11750.0,510.0
2020-05-22,13707.142857142857,11750.0,510.0
2020-05-23,13671.42857142857,11750.0,510.0
2020-05-24,13635.714285714286,11750.0,510.0
2020-05-25,13600.0,11750.0,510.0
2020-05-26,13564.285714285714,11750.0,510.0
2020-05-27,13528.57142857143,11750.0,510.0
2020-05-28,13492.857142857143,11750.0,510.0
2020-05-29,13457.142857142857,11750.0,510.0
2020-05-30,13421.42857142857,11750.0,510.0
2020-05-31,13385.714285714286,11750.0,510.0
2020-06-01,13350.0,11750.0,510.0
2020-06-02,13600.0,11750.0,510.0
2020-06-03,13700.0,11800.0,510.0
2020-06-04,13950.0,11850.0,510.0
2020-06-05,14300.0,11850.0,510.0
2020-06-06,14275.0,11800.0,510.0
2020-06-07,14250.0,11750.0,510.0
2020-06-08,14250.0,11750.0,510.0
2020-06-09,14150.0,11750.0,510.0
2020-06-10,14050.0,11750.0,510.0
2020-06-11,14100.0,11750.0,510.0
2020-06-12,14065.0,11750.0,510.0
2020-06-13,14030.0,11750.0,510.0
2020-06-14,13995.0,11750.0,510.0
2020-06-15,13960.0,11750.0,510.0
2020-06-16,13925.0,11750.0,510.0
2020-06-17,13890.0,11750.0,510.0
2020-06-18,13855.0,11750.0,510.0
2020-06-19,13820.0,11750.0,510.0
2020-06-20,13785.0,11750.0,510.0
2020-06-21,13750.0,11750.0,510.0
2020-06-22,13715.0,11750.0,510.0
2020-06-23,13680.0,11750.0,510.0
2020-06-24,13645.0,11750.0,510.0
2020-06-25,13610.0,11750.0,510.0
2020-06-26,13575.0,11750.0,510.0
2020-06-27,13540.0,11750.0,510.0
2020-06-28,13505.0,11750.0,510.0
2020-06-29,13470.0,11750.0,510.0
2020-06-30,13435.0,11750.0,510.0
2020-07-01,13400.0,11750.0,480.0
2020-07-02,13600.0,11800.0,480.0
2020-07-03,13775.0,11825.0,480.0
2020-07-04,13950.0,11850.0,480.0
2020-07-05,14050.0,11950.0,480.0
2020-07-06,14150.0,11850.0,480.0
2020-07-07,14250.0,11750.0,480.0
2020-07-08,14250.0,11750.0,480.0
2020-07-09,14200.0,11750.0,480.0
2020-07-10,14050.0,11750.0,480.0
2020-07-11,14075.0,11725.0,480.0
2020-07-12,14100.0,11700.0,480.0
2020-07-13,14065.0,11702.5,480.0
2020-07-14,14030.0,11705.0,480.0
2020-07-15,13995.0,11707.5,480.0
2020-07-16,13960.0,11710.0,480.0
2020-07-17,13925.0,11712.5,480.0
2020-07-18,13890.0,11715.0,480.0
2020-07-19,13855.0,11717.5,480.0
2020-07-20,13820.0,11720.0,480.0
2020-07-21,13785.0,11722.5,480.0
2020-07-22,13750.0,11725.0,480.0
2020-07-23,13715.0,11727.5,480.0
2020-07-24,13680.0,11730.0,480.0
2020-07-25,13645.0,11732.5,480.0
2020-07-26,13610.0,11735.0,480.0
2020-07-27,13575.0,11737.5,480.0
2020-07-28,13540.0,11740.0,480.0
2020-07-29,13505.0,11742.5,480.0
2020-07-30,13470.0,11745.0,480.0
2020-07-31,13435.0,11747.5,480.0
2020-08-01,13400.0,11750.0,505.0
2020-08-02,13583.333333333334,11783.333333333334,505.0
2020-08-03,13766.666666666666,11816.666666666666,505.0
2020-08-04,13950.0,11850.0,505.0
2020-08-05,14300.0,11800.0,505.0
2020-08-06,14450.0,11800.0,505.0
2020-08-07,14250.0,11750.0,505.0
2020-08-08,14225.0,11750.0,505.0
2020-08-09,14200.0,11750.0,505.0
2020-08-10,14050.0,11750.0,505.0
2020-08-11,14075.0,11725.0,505.0
2020-08-12,14100.0,11700.0,505.0
2020-08-13,14065.0,11702.5,505.0
2020-08-14,14030.0,11705.0,505.0
2020-08-15,13995.0,11707.5,505.0
2020-08-16,13960.0,11710.0,505.0
2020-08-17,13925.0,11712.5,505.0
2020-08-18,13890.0,11715.0,505.0
2020-08-19,13855.0,11717.5,505.0
2020-08-20,13820.0,11720.0,505.0
2020-08-21,13785.0,11722.5,505.0
2020-08-22,13750.0,11725.0,505.0
2020-08-23,13715.0,11727.5,505.0
2020-08-24,13680.0,11730.0,505.0
2020-08-25,13645.0,11732.5,505.0
2020-08-26,13610.0,11735.0,505.0
2020-08-27,13575.0,11737.5,505.0
2020-08-28,13540.0,11740.0,505.0
2020-08-29,13505.0,11742.5,505.0
2020-08-30,13470.0,11745.0,505.0
